date, pm25, o3, no2, co
9/28/2018,9,20, , 
9/29/2018,5,26, , 
9/30/2018,12,28, , 
10/1/2018,16,19, , 
10/2/2018,29,25, , 
10/3/2018,26,24, , 
10/4/2018,9,26, , 
10/5/2018,26,21, , 
10/6/2018,10,14, , 
10/7/2018,13,15, , 
10/8/2018,21,11, , 
10/9/2018,9,15, , 
10/10/2018,16,26, , 
10/11/2018,18,14, , 
10/12/2018,10,20, , 
10/13/2018,8,12, , 
10/14/2018,8,24, , 
10/15/2018,17,18, , 
10/16/2018,24,23, , 
10/17/2018,9,26, , 
10/18/2018,15,25, , 
10/19/2018,7,25, , 
10/20/2018,15,25, , 
10/21/2018,19,25, , 
10/22/2018,12,20, , 
10/23/2018,19,29, , 
10/24/2018,23,25, , 
10/25/2018,14,26, , 
10/26/2018,9,16, , 
10/27/2018,16,25, , 
10/28/2018,7,20, , 
10/29/2018,12,23, , 
10/30/2018,17,30, , 
10/31/2018,14,24, , 
11/1/2018,32,21, , 
11/2/2018,47,25, , 
11/3/2018,26,27, , 
11/4/2018,17,26, , 
11/5/2018,16,17, , 
11/6/2018,17,16, , 
11/7/2018,11,29, , 
11/8/2018,17,21, , 
11/9/2018,22,14, , 
11/10/2018,12,26, , 
11/11/2018,17,26, , 
11/12/2018,19,15, , 
11/13/2018,37,22, , 
11/14/2018,26,28, , 
11/15/2018,17,25, , 
11/16/2018,12,26, , 
11/17/2018,24,22, , 
11/18/2018,30,24, , 
11/19/2018,17,15, , 
11/20/2018,41,21, , 
11/21/2018,25,26, , 
11/22/2018,23,28, , 
11/23/2018,17,23, , 
11/24/2018,16,21, , 
11/25/2018,31,28, , 
11/26/2018,29,28, , 
11/27/2018,31,24, , 
11/28/2018,10,19, , 
11/29/2018,15,25, , 
11/30/2018,19,17, , 
12/1/2018,28,21, , 
12/2/2018,34,23, , 
12/3/2018,14,17, , 
12/4/2018,15,28, , 
12/5/2018,13,26, , 
12/6/2018,15,23, , 
12/7/2018,27,25, , 
12/8/2018,26,25, , 
12/9/2018,30,23, , 
12/10/2018,24,27, , 
12/11/2018,34,21, , 
12/12/2018,36,23, , 
12/13/2018,46,20, , 
12/14/2018,38,18, , 
12/15/2018,36,21, , 
12/16/2018,34,23, , 
12/17/2018,22,26, , 
12/18/2018,20,27, , 
12/19/2018,23,21, , 
12/20/2018,35,10, , 
12/21/2018,44,30, , 
12/22/2018,15,25, , 
12/23/2018,35,27, , 
12/24/2018,31,23, , 
12/25/2018,36,24, , 
12/26/2018,27,23, , 
12/27/2018,36,24, , 
12/28/2018,38,21, , 
12/29/2018,20,22, , 
12/30/2018,26,22, , 
12/31/2018,35, , , 
1/1/2019, ,24, , 
1/2/2019,36,22, , 
1/3/2019,34,22, , 
1/4/2019,36,14, , 
1/5/2019,48,22, , 
1/6/2019,38,28, , 
1/7/2019,42,29, , 
1/8/2019,28,9, , 
1/9/2019,36,22, , 
1/10/2019,30,27, , 
1/11/2019,30,32, , 
1/12/2019,33,29, , 
1/13/2019,31,29, , 
1/14/2019,29,28, , 
1/15/2019,33,23, , 
1/16/2019,47,24, , 
1/17/2019,46,30, , 
1/18/2019,32,20, , 
1/19/2019,42,24, , 
1/20/2019,34,28, , 
1/21/2019,30,31, , 
1/22/2019,34,32, , 
1/23/2019,33,19, , 
1/24/2019,36,26, , 
1/25/2019,23,31, , 
1/26/2019,35,30, , 
1/27/2019,37,30, , 
1/28/2019,41,31, , 
1/29/2019,36,22, , 
1/30/2019,39,31, , 
1/31/2019,39,29, , 
2/1/2019,33,31, , 
2/2/2019,34,25, , 
2/3/2019,46,29, , 
2/4/2019,60,11, , 
2/5/2019,59,26, , 
2/6/2019,49,21,27, 
2/7/2019,22,21,18, 
2/8/2019,10,31,27, 
2/9/2019,15,31,14, 
2/10/2019,26,30,4, 
2/11/2019,18,30, , 
2/12/2019,26,28,27, 
2/13/2019,11,89,14, 
2/14/2019,15,36,27, 
2/15/2019,24,21, , 
2/16/2019,36,32,27, 
2/17/2019,21,31, , 
2/18/2019,20,33, , 
2/19/2019,7,35,27, 
2/20/2019,23,27,14, 
2/21/2019,24,34,13, 
2/22/2019,25,37, , 
2/23/2019,37,30,27, 
2/24/2019,32,92, , 
2/25/2019,30,36,18, 
2/26/2019,18,33,18, 
2/27/2019,17,29,10, 
2/28/2019,10,33,27, 
3/1/2019,16,30,27, 
3/2/2019,16,267,27, 
3/3/2019,21,38, , 
3/4/2019,17,96, , 
3/5/2019,32,92, , 
3/6/2019,27,36,18, 
3/7/2019,23,36,27, 
3/8/2019,25,38, , 
3/9/2019,31,42, , 
3/10/2019,47,39, , 
3/11/2019,20,40,27, 
3/12/2019,18,39, , 
3/13/2019,24,31,27, 
3/14/2019,19,97,21, 
3/15/2019,27,33, , 
3/16/2019,41,36, , 
3/17/2019,10,36, , 
3/18/2019,9,35,11, 
3/19/2019,18,38, , 
3/20/2019,21,38,20, 
3/21/2019,23,93, , 
3/22/2019,14,38, , 
3/23/2019,9,37, , 
3/24/2019,15,42, , 
3/25/2019,14,38, , 
3/26/2019,22,93, , 
3/27/2019,15,93,10, 
3/28/2019,18,33,7, 
3/29/2019,24,24,18, 
3/30/2019,36,44, , 
3/31/2019,45,34, , 
4/1/2019,39,37, , 
4/2/2019,10,38, , 
4/3/2019,13,44, , 
4/4/2019,18,40, , 
4/5/2019,13,89,14, 
4/6/2019,13,40,27, 
4/7/2019,19,42,13, 
4/8/2019,27,34,27, 
4/9/2019,28,20,10, 
4/10/2019,18,26,27, 
4/11/2019,13,32,27, 
4/12/2019,14,34,13, 
4/13/2019,21,39,3, 
4/14/2019,24,33,26, 
4/15/2019,15,37, , 
4/16/2019,16,41, , 
4/17/2019,8,96,15, 
4/18/2019,12,32,13, 
4/19/2019,24,36,27, 
4/20/2019,29,30,27, 
4/21/2019,16,32,27, 
4/22/2019,20,86,16, 
4/23/2019,13,38, , 
4/24/2019,18,33,10, 
4/25/2019,20,30,7, 
4/26/2019,17,29,18, 
4/27/2019,4,36,1, 
4/28/2019,23,29, , 
4/29/2019,17,34, , 
4/30/2019,17,28,27, 
5/1/2019,20,30,19, 
5/2/2019,10,34, , 
5/3/2019,18,28,27, 
5/4/2019,13,31,27, 
5/5/2019,11,27,18, 
5/6/2019,3,29,12, 
5/7/2019,12,40,18, 
5/8/2019,16,93,18, 
5/9/2019,23,150,20, 
5/10/2019,11,31,18, 
5/11/2019,22,30,1, 
5/12/2019,21,27,27, 
5/13/2019,40,29,27, 
5/14/2019,9,17,21, 
5/15/2019,8,33,13, 
5/16/2019,11,39,27, 
5/17/2019,12,41, , 
5/18/2019,35,38,13, 
5/19/2019,34,46,7, 
5/20/2019,37,39,13, 
5/21/2019,21,31, , 
5/22/2019,5,32, , 
5/23/2019,24,33,7, 
5/24/2019,24,32,1, 
5/25/2019,23,38,18, 
5/26/2019,19,37, , 
5/27/2019,27,29, , 
5/28/2019,35,24, , 
5/29/2019,29,18,22, 
5/30/2019,15,21,20, 
5/31/2019,12,93,27, 
6/1/2019,35,49,27, 
6/2/2019,36,43,27, 
6/3/2019,38,146, , 
6/4/2019,22,34,27, 
6/5/2019,48,52, , 
6/6/2019,40,38,2, 
6/7/2019,22,32,9, 
6/8/2019,27,39, , 
6/9/2019,16,97, , 
6/10/2019,11,22, , 
6/11/2019,31,88,1, 
6/12/2019,27,95,14, 
6/13/2019,20,30,27, 
6/14/2019,13,29,14, 
6/15/2019,20,41,27, 
6/16/2019,20,32,27, 
6/17/2019,31,25,27, 
6/18/2019,20,34, , 
6/19/2019,40,29,13, 
6/20/2019,18,20,26, 
6/21/2019,37,25,15, 
6/22/2019,7,23,1, 
6/23/2019,10,27,27, 
6/24/2019,8,34,13, 
6/25/2019,25,32,27, 
6/26/2019,39,42, , 
6/27/2019,33,42,17, 
6/28/2019,17,47, , 
6/29/2019,25,40, , 
6/30/2019,31,31, , 
7/1/2019,35,86,18, 
7/2/2019,4,60,27, 
7/3/2019,26,44, , 
7/4/2019,50,68, , 
7/5/2019,59,63, , 
7/6/2019,59,35,27, 
7/7/2019,27,29,27, 
7/8/2019,43,29,17, 
7/9/2019,39,99,8, 
7/10/2019,27,42, , 
7/11/2019,44,52, ,3
7/12/2019,53,33, ,2
7/13/2019,15,33,6,2
7/14/2019,22,36,7,2
7/15/2019,22,25,8,2
7/16/2019,10,57,18,3
7/17/2019,30,36,17,3
7/18/2019,36,26,13,2
7/19/2019,8,41,14,3
7/20/2019,40,32,7,2
7/21/2019,26,34,6,2
7/22/2019,26,34,13,2
7/23/2019,18,22,9,2
7/24/2019,4,28, ,3
7/25/2019,14,31, ,3
7/26/2019,17,42, ,4
7/27/2019,25, ,17,4
7/28/2019, , ,8,3
7/29/2019, ,48,12,3
7/30/2019,54,54,16,4
7/31/2019,57,38,23,4
8/1/2019,30,35,13,3
8/2/2019,22,57, ,3
8/3/2019,26,59, ,3
8/4/2019,30,36, ,3
8/5/2019,22,48, ,2
8/6/2019,19,43, ,3
8/7/2019,22,40, ,3
8/8/2019,25,44, ,3
8/9/2019,11,30, ,3
8/10/2019,10,24, ,2
8/11/2019,7,20, ,2
8/12/2019,6,39, ,3
8/13/2019,15,29, ,3
8/14/2019,27,25, ,4
8/15/2019,33,42, ,3
8/16/2019,30,43, ,2
8/17/2019,28,44, ,2
8/18/2019,24,41,13,3
8/19/2019,33,38,23,3
8/20/2019,18,54,17,3
8/21/2019,25,41,16,3
8/22/2019,32,37,11,2
8/23/2019,21,22,10,3
8/24/2019,19,23,5,2
8/25/2019,6,24, ,2
8/26/2019,6,34, ,2
8/27/2019,8,36, ,2
8/28/2019,18,26, ,2
8/29/2019,9,31, ,1
8/30/2019,10,45,11,2
8/31/2019,34,31,7,2
9/1/2019,13,35,6,1
9/2/2019,9,25,8,2
9/3/2019,15,39,10,2
9/4/2019,23,37,12,2
9/5/2019,31,27,6,2
9/6/2019,12,25, ,2
9/7/2019,10,26, ,1
9/8/2019,10,27, ,2
9/9/2019,23,39, ,1
9/10/2019,9,29, ,3
9/11/2019,15,45,14,3
9/12/2019,29,26,11,2
9/13/2019,25,26,8,2
9/14/2019,5,24,13,2
9/15/2019,12,32,10,3
9/16/2019,11,27,18,3
9/17/2019,18,31, ,2
9/18/2019,4,23, ,2
9/19/2019,7,35, ,2
9/20/2019,9,42, ,3
9/21/2019,18,52, ,3
9/22/2019,27,57, , 
9/23/2019,48,48, , 
9/24/2019,40,28, ,1
9/25/2019,5,33, ,2
9/26/2019,13,35,12,3
9/27/2019,27,37,15,2
9/28/2019,18,44,14,2
9/29/2019,35,28,9,1
9/30/2019,16,27,8, 
10/1/2019,12,38,15, 
10/2/2019,27,38,13,3
10/3/2019,45,16,11,2
10/4/2019,4,22,8,2
10/5/2019,11,29,5,2
10/6/2019,9,26, ,2
10/7/2019,22,27, ,2
10/8/2019,13,22, ,2
10/9/2019,17,17, ,2
10/10/2019,9,29, ,2
10/11/2019,7,30, ,2
10/12/2019,9,27, ,3
10/13/2019,12,30, ,3
10/14/2019,17,39, ,4
10/15/2019,28,28, ,3
10/16/2019,61,35, ,2
10/17/2019,21,25, ,1
10/18/2019,10,23, ,1
10/19/2019,9,26, ,3
10/20/2019,19,17, ,7
10/21/2019,35,32, ,4
10/22/2019,28,22, ,2
10/23/2019,17,31, ,2
10/24/2019,15,30, ,3
10/25/2019,25,25, ,6
10/26/2019,37,29, ,2
10/27/2019,24,28, ,2
10/28/2019,16,24, ,2
10/29/2019,18,23, ,1
10/30/2019,12,23, ,2
10/31/2019,10,23, ,2
11/1/2019,11,26, ,1
11/2/2019,17,22, ,3
11/3/2019,19,25, ,2
11/4/2019,26,24, ,3
11/5/2019,21,25, ,3
11/6/2019,32,29, ,2
11/7/2019,20,20, ,3
11/8/2019,29,24, ,2
11/9/2019,15,20, , 
11/10/2019,15,21, , 
11/11/2019,34,20, , 
11/12/2019,56,27, , 
11/13/2019,24,30, , 
11/14/2019,18,16, , 
11/15/2019,24,28, , 
11/16/2019,28,29, , 
11/17/2019,16,26, , 
11/18/2019,15,24, , 
11/19/2019,10,24, , 
11/20/2019,16,27, ,2
11/21/2019,24,27, ,3
11/22/2019,29,22, ,3
11/23/2019,29,29, ,2
11/24/2019,19,24, ,2
11/25/2019,22,22, ,4
11/26/2019,43,19, ,7
11/27/2019,47,22, ,8
11/28/2019,45,23, ,1
11/29/2019,16,24, ,2
11/30/2019,12,27, ,2
12/1/2019,14,24, ,2
12/2/2019,17,29, ,3
12/3/2019,13,32, ,2
12/4/2019,17,21, ,3
12/5/2019,30,28, ,2
12/6/2019,24,24, ,2
12/7/2019,26,28, ,1
12/8/2019,21,22, ,3
12/9/2019,24,16, ,5
12/10/2019,16,25, ,3
12/11/2019,36,24, ,2
12/12/2019,31,27, ,2
12/13/2019,30,18, ,4
12/14/2019,24,25, ,3
12/15/2019,13,25, ,2
12/16/2019,31,25, ,2
12/17/2019,36,23, ,2
12/18/2019,21,29, ,2
12/19/2019,28,28, ,2
12/20/2019,33,27, ,2
12/21/2019,30,24, ,5
12/22/2019,35,18, ,6
12/23/2019,57,27, ,7
12/24/2019,50,27, ,4
12/25/2019,32,26, ,5
12/26/2019,42,21, ,4
12/27/2019,56,20, ,4
12/28/2019,40,23, ,3
12/29/2019,40,20, , 
12/30/2019,43, , , 
1/1/2020, ,25, , 
1/2/2020,31,23, ,4
1/3/2020,45,6, ,6
1/4/2020,55,14, ,6
1/5/2020,41,28, ,1
1/6/2020,30,24, ,3
1/7/2020,32,24, ,3
1/8/2020,35,29, ,2
1/9/2020,37,25, ,2
1/10/2020,34,23, ,4
1/11/2020,36,29, ,3
1/12/2020,43,27, ,1
1/13/2020,32,18, ,3
1/14/2020,37,9, ,3
1/15/2020,38,25, ,4
1/16/2020,42,26, ,2
1/17/2020,36,31, ,1
1/18/2020,32,27, ,2
1/19/2020,28,23, ,2
1/20/2020,32,34, ,1
1/21/2020,28,32, ,2
1/22/2020,29,28, ,6
1/23/2020,36,7, ,9
1/24/2020,54,22, ,8
1/25/2020,49,30, ,2
1/26/2020,27,22, ,3
1/27/2020,22,20, ,3
1/28/2020,25,30, ,1
1/29/2020,20,32, ,2
1/30/2020,23,29, ,2
1/31/2020,31,14, ,4
2/1/2020,41,12, ,4
2/2/2020,40,24, ,3
2/3/2020,35,28, ,4
2/4/2020,28,11, ,7
2/5/2020,44,27, ,4
2/6/2020,21,20, ,2
2/7/2020,15,28, ,3
2/8/2020,30,31, , 
2/9/2020,33,21, , 
2/10/2020,39,20, , 
2/11/2020,30,17, , 
2/12/2020,21,30, , 
2/13/2020,32,26, , 
2/14/2020,22,29, , 
2/15/2020,29,26, , 
2/16/2020,29,25, , 
2/17/2020,31,33, , 
2/18/2020,37,30, , 
2/19/2020,27,34, , 
2/20/2020,26,33, , 
2/21/2020,19,33, , 
2/22/2020,19,33, , 
2/23/2020,31,37, , 
2/24/2020,33,25, , 
2/25/2020,45,12, , 
2/26/2020,48,28, , 
2/27/2020,23,31, , 
2/28/2020,15,31, , 
2/29/2020,18,30, , 
3/1/2020,21,31, , 
3/2/2020,22,20,25, 
3/3/2020,39,25,23,3
3/4/2020,34,30,10,2
3/5/2020,21,28,12,2
3/6/2020,18,26,19,2
3/7/2020,19,31,10,2
3/8/2020,18,32,11,2
3/9/2020,17,41, , 
3/10/2020,41, , , 
3/14/2020, , , ,1
3/15/2020, , , ,1
3/16/2020, , , ,1
3/17/2020, ,23, ,2
3/18/2020,19,24, ,1
3/19/2020,23,25, ,1
3/20/2020,14,29, ,2
3/21/2020,23,30, ,1
3/22/2020,17,31, ,1
3/23/2020,30,30, ,1
3/24/2020,12,28, ,1
3/25/2020,14,23, ,1
3/26/2020,18,32, ,2
3/27/2020,24,36, ,2
3/28/2020,24,27, ,1
3/29/2020,19,29, ,1
3/30/2020,9,24, ,2
3/31/2020,14,27, ,1
4/1/2020,8,31, ,1
4/2/2020,15,30, ,1
4/3/2020,8,25, ,1
4/4/2020,9,30, ,1
4/5/2020,13,20, ,2
4/6/2020,36,33, ,1
4/7/2020,15,40, ,1
4/8/2020,16,26, ,2
4/9/2020,27,32, ,1
4/10/2020,14,27, ,1
4/11/2020,11,33, ,1
4/12/2020,16,34, ,2
4/13/2020,33,30, ,1
4/14/2020,16,32, ,1
4/15/2020,13,32,7,1
4/16/2020,15,30,8,1
4/17/2020,16,32,12,2
4/18/2020,20,28,10,2
4/19/2020,11,37,12,1
4/20/2020,26,29,14,1
4/21/2020,14,29,8,1
4/22/2020,17,31, , 
4/23/2020,14,29, , 
4/24/2020,20,24,15,1
4/25/2020,14,33, ,2
4/26/2020,21,28, ,1
4/27/2020,13,28, ,1
4/28/2020,6,34, ,1
4/29/2020,19,30, ,1
4/30/2020,20,28, ,1
5/1/2020,17,32, ,1
5/2/2020,5,32, ,1
5/3/2020,13,42,10,2
5/4/2020,27,31,7,1
5/5/2020,13,33,6,1
5/6/2020,9,26,11,1
5/7/2020,10,34,9,1
5/8/2020,11,28,11,1
5/9/2020,6,24,4,1
5/10/2020,6,35,6,1
5/11/2020,12,26,13,1
5/12/2020,15,32,6,1
5/13/2020,10,34,11,1
5/14/2020,11,38,18,1
5/15/2020,23,43,13,2
5/16/2020,34,34,7,1
5/17/2020,12,39,4,1
5/18/2020,11,36, ,1
5/19/2020,12,31, ,1
5/20/2020,14,31, ,1
5/21/2020,20,35, ,1
5/22/2020,28,37, ,1
5/23/2020,21,22, ,1
5/24/2020,10,31, ,1
5/25/2020,18,14, , 
5/26/2020,18, , , 
