date, pm25, o3, no2, co
2017/5/20, 47, , , 
2017/5/21, 10, , , 
2017/5/22, 6, , , 
2017/5/23, 10, , , 
2017/5/24, 18, , , 
2017/5/25, 15, , , 
2017/5/26, 3, , , 
2017/5/27, 12, , , 
2017/5/28, 13, , , 
2017/5/29, 12, , , 
2017/5/30, 8, , , 
2017/5/31, 8, , , 
2017/6/1, 11, , , 
2017/6/2, 20, , , 
2017/6/3, 21, , , 
2017/6/4, 17, , , 
2017/6/5, 15, , , 
2017/6/6, 30, , , 
2017/6/7, 6, , , 
2017/6/8, 15, , , 
2017/6/9, 22, , , 
2017/6/10, 31, , , 
2017/6/11, 45, , , 
2017/6/12, 45, , , 
2017/6/13, 56, , , 
2017/6/14, 56, , , 
2017/6/15, 23, , , 
2017/6/16, 13, , , 
2017/6/17, 13, , , 
2017/6/18, 14, , , 
2017/6/19, 27, , , 
2017/6/20, 36, , , 
2017/6/21, 15, , , 
2017/6/22, 30, , , 
2017/6/23, 26, , , 
2017/6/24, 40, , , 
2017/6/25, 17, , , 
2017/6/26, 16, , , 
2017/6/27, 15, , , 
2017/6/28, 17, , , 
2017/6/29, 14, , , 
2017/6/30, 25, , , 
2017/7/1, 41, , , 
2017/1/3, 41, , , 
2017/1/4, 19, , , 
2017/1/5, 37, , , 
2017/1/6, 40, , , 
2017/1/7, 48, , , 
2017/1/8, 42, , , 
2017/1/9, 45, , , 
2017/1/10, 40, , , 
2017/1/11, 37, , , 
2017/1/12, 42, , , 
2017/1/13, 46, , , 
2017/1/14, 41, , , 
2017/1/15, 30, , , 
2017/1/16, 49, , , 
2017/1/17, 51, , , 
2017/1/18, 55, , , 
2017/1/19, 29, , , 
2017/1/20, 36, , , 
