"Date","Nitrogen Dioxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/14/2019","44","","IS 52","36-005-0110","AQS"
"11/15/2019","43","","IS 52","36-005-0110","AQS"
"11/16/2019","19","","IS 52","36-005-0110","AQS"
"11/17/2019","17","","IS 52","36-005-0110","AQS"
"11/18/2019","26","","IS 52","36-005-0110","AQS"
"11/19/2019","26","","IS 52","36-005-0110","AQS"
"11/20/2019","22","","IS 52","36-005-0110","AQS"
"11/21/2019","42","","IS 52","36-005-0110","AQS"
"11/22/2019","36","","IS 52","36-005-0110","AQS"
"11/23/2019","35","","IS 52","36-005-0110","AQS"
"11/24/2019","34","","IS 52","36-005-0110","AQS"
"11/25/2019","42","","IS 52","36-005-0110","AQS"
"11/26/2019","63","","IS 52","36-005-0110","AQS"
"11/27/2019","54","","IS 52","36-005-0110","AQS"
"11/28/2019","9","","IS 52","36-005-0110","AQS"
"11/29/2019","14","","PFIZER LAB SITE","36-005-0133","AQS"
"11/30/2019","22","","PFIZER LAB SITE","36-005-0133","AQS"
"12/01/2019","14","","PFIZER LAB SITE","36-005-0133","AQS"
"12/02/2019","19","","PFIZER LAB SITE","36-005-0133","AQS"
"12/03/2019","25","","IS 52","36-005-0110","AQS"
"12/04/2019","32","","IS 52","36-005-0110","AQS"
"12/05/2019","26","","IS 52","36-005-0110","AQS"
"12/06/2019","33","","IS 52","36-005-0110","AQS"
"12/07/2019","18","","IS 52","36-005-0110","AQS"
"12/08/2019","39","","PFIZER LAB SITE","36-005-0133","AQS"
"12/09/2019","40","","IS 52","36-005-0110","AQS"
"12/10/2019","24","","IS 52","36-005-0110","AQS"
"12/11/2019","23","","IS 52","36-005-0110","AQS"
"12/12/2019","46","","IS 52","36-005-0110","AQS"
"12/13/2019","41","","IS 52","36-005-0110","AQS"
"12/14/2019","33","","IS 52","36-005-0110","AQS"
"12/15/2019","15","","IS 52","36-005-0110","AQS"
"12/16/2019","27","","IS 52","36-005-0110","AQS"
"12/17/2019","26","","IS 52","36-005-0110","AQS"
"12/18/2019","28","","IS 52","36-005-0110","AQS"
"12/19/2019","17","","IS 52","36-005-0110","AQS"
"12/20/2019","35","","IS 52","36-005-0110","AQS"
"12/21/2019","44","","IS 52","36-005-0110","AQS"
"12/22/2019","37","","IS 52","36-005-0110","AQS"
"12/23/2019","48","","IS 52","36-005-0110","AQS"
"12/24/2019","39","","IS 52","36-005-0110","AQS"
"12/25/2019","41","","IS 52","36-005-0110","AQS"
"12/26/2019","35","","IS 52","36-005-0110","AQS"
"12/27/2019","40","","IS 52","36-005-0110","AQS"
"12/28/2019","25","","IS 52","36-005-0110","AQS"
"12/29/2019","28","","IS 52","36-005-0110","AQS"
"12/30/2019","12","","IS 52","36-005-0110","AQS"
"12/31/2019","28","","IS 52","36-005-0110","AQS"
"01/01/2020","17","","IS 52","36-005-0110","AQS"
"01/02/2020","38","","IS 52","36-005-0110","AQS"
"01/03/2020","36","","IS 52","36-005-0110","AQS"
"01/04/2020","28","","IS 52","36-005-0110","AQS"
"01/05/2020","19","","IS 52","36-005-0110","AQS"
"01/06/2020","34","","IS 52","36-005-0110","AQS"
"01/07/2020","36","","IS 52","36-005-0110","AQS"
"01/08/2020","28","","IS 52","36-005-0110","AQS"
"01/09/2020","40","","IS 52","36-005-0110","AQS"
"01/10/2020","39","","IS 52","36-005-0110","AQS"
"01/11/2020","39","","IS 52","36-005-0110","AQS"
"01/12/2020","16","","IS 52","36-005-0110","AQS"
"01/13/2020","27","","IS 52","36-005-0110","AQS"
"01/14/2020","26","","IS 52","36-005-0110","AQS"
"01/15/2020","40","","IS 52","36-005-0110","AQS"
"01/16/2020","25","","IS 52","36-005-0110","AQS"
"01/17/2020","14","","IS 52","36-005-0110","AQS"
"01/18/2020","42","","IS 52","36-005-0110","AQS"
"01/19/2020","21","","IS 52","36-005-0110","AQS"
"01/20/2020","18","","IS 52","36-005-0110","AQS"
"01/21/2020","30","","IS 52","36-005-0110","AQS"
"01/22/2020","61","","IS 52","36-005-0110","AQS"
"01/23/2020","50","","IS 52","36-005-0110","AQS"
"01/24/2020","61","","IS 52","36-005-0110","AQS"
"01/25/2020","31","","IS 52","36-005-0110","AQS"
"01/26/2020","22","","IS 52","36-005-0110","AQS"
"01/27/2020","25","","IS 52","36-005-0110","AQS"
"01/28/2020","18","","IS 52","36-005-0110","AQS"
"01/29/2020","23","","IS 52","36-005-0110","AQS"
"01/30/2020","38","","IS 52","36-005-0110","AQS"
"01/31/2020","43","","IS 52","36-005-0110","AQS"
"02/01/2020","40","","IS 52","36-005-0110","AQS"
"02/02/2020","28","","IS 52","36-005-0110","AQS"
"02/03/2020","49","","IS 52","36-005-0110","AQS"
"02/04/2020","46","","IS 52","36-005-0110","AQS"
"02/05/2020","23","","IS 52","36-005-0110","AQS"
"02/06/2020","22","","IS 52","36-005-0110","AQS"
"02/07/2020","31","","IS 52","36-005-0110","AQS"
"02/08/2020","32","","IS 52","36-005-0110","AQS"
"02/09/2020","42","","IS 52","36-005-0110","AQS"
"02/10/2020","32","","IS 52","36-005-0110","AQS"
"02/11/2020","34","","IS 52","36-005-0110","AQS"
"02/12/2020","28","","IS 52","36-005-0110","AQS"
"02/13/2020","45","","IS 52","36-005-0110","AQS"
"02/14/2020","15","","IS 52","36-005-0110","AQS"
"02/15/2020","26","","IS 52","36-005-0110","AQS"
"02/16/2020","46","","IS 52","36-005-0110","AQS"
"02/17/2020","31","","IS 52","36-005-0110","AQS"
"02/18/2020","32","","IS 52","36-005-0110","AQS"
"02/19/2020","30","","IS 52","36-005-0110","AQS"
"02/20/2020","17","","IS 52","36-005-0110","AQS"
"02/21/2020","29","","IS 52","36-005-0110","AQS"
"02/22/2020","42","","IS 52","36-005-0110","AQS"
"02/23/2020","51","","PFIZER LAB SITE","36-005-0133","AQS"
"02/24/2020","60","","PFIZER LAB SITE","36-005-0133","AQS"
"02/25/2020","44","","PFIZER LAB SITE","36-005-0133","AQS"
"02/26/2020","30","","IS 52","36-005-0110","AQS"
"02/27/2020","21","","IS 52","36-005-0110","AQS"
"02/28/2020","22","","PFIZER LAB SITE","36-005-0133","AQS"
"02/29/2020","16","","IS 52","36-005-0110","AQS"
"03/01/2020","42","","IS 52","36-005-0110","AQS"
"03/02/2020","48","","PFIZER LAB SITE","36-005-0133","AQS"
"03/03/2020","35","","IS 52","36-005-0110","AQS"
"03/04/2020","21","","IS 52","36-005-0110","AQS"
"03/05/2020","26","","IS 52","36-005-0110","AQS"
"03/06/2020","39","","IS 52","36-005-0110","AQS"
"03/07/2020","17","","PFIZER LAB SITE","36-005-0133","AQS"
"03/08/2020","23","","IS 52","36-005-0110","AQS"
"03/09/2020","41","","IS 52","36-005-0110","AQS"
"03/10/2020","35","","IS 52","36-005-0110","AQS"
"03/11/2020","42","","IS 52","36-005-0110","AQS"
"03/12/2020","56","","IS 52","36-005-0110","AQS"
"03/13/2020","36","","IS 52","36-005-0110","AQS"
"03/14/2020","13","","IS 52","36-005-0110","AQS"
"03/15/2020","20","","IS 52","36-005-0110","AQS"
"03/16/2020","21","","IS 52","36-005-0110","AQS"
"03/17/2020","34","","IS 52","36-005-0110","AQS"
"03/18/2020","25","","IS 52","36-005-0110","AQS"
"03/19/2020","30","","IS 52","36-005-0110","AQS"
"03/20/2020","37","","IS 52","36-005-0110","AQS"
"03/21/2020","10","","IS 52","36-005-0110","AQS"
"03/22/2020","15","","IS 52","36-005-0110","AQS"
"03/23/2020","17","","IS 52","36-005-0110","AQS"
"03/24/2020","23","","IS 52","36-005-0110","AQS"
"03/25/2020","14","","IS 52","36-005-0110","AQS"
"03/26/2020","36","","PFIZER LAB SITE","36-005-0133","AQS"
"03/27/2020","45","","IS 52","36-005-0110","AQS"
"03/28/2020","16","","IS 52","36-005-0110","AQS"
"03/29/2020","9","","IS 52","36-005-0110","AQS"
"03/30/2020","27","","IS 52","36-005-0110","AQS"
"03/31/2020","17","","IS 52","36-005-0110","AQS"
