"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/21/2019","48","","IS 52","36-005-0110","AQS"
"12/22/2019","95","","IS 52","36-005-0110","AQS"
"12/23/2019","74","","IS 52","36-005-0110","AQS"
"12/24/2019","43","","IS 52","36-005-0110","AQS"
"12/25/2019","53","","IS 52","36-005-0110","AQS"
"12/26/2019","68","","IS 52","36-005-0110","AQS"
"12/27/2019","52","","IS 52","36-005-0110","AQS"
"12/28/2019","57","","IS 52","36-005-0110","AQS"
"12/29/2019","57","","IS 52","36-005-0110","AQS"
"12/30/2019","15","","MORRISANIA","36-005-0080","AQS"
"12/31/2019","30","","IS 52","36-005-0110","AQS"
"01/01/2020","31","","IS 74","36-005-0112","AQS"
"01/02/2020","54","","MORRISANIA","36-005-0080","AQS"
"01/03/2020","64","","MORRISANIA","36-005-0080","AQS"
"01/04/2020","52","","IS 74","36-005-0112","AQS"
"01/05/2020","28","","MORRISANIA","36-005-0080","AQS"
"01/06/2020","45","","MORRISANIA","36-005-0080","AQS"
"01/07/2020","39","","MORRISANIA","36-005-0080","AQS"
"01/08/2020","36","","MORRISANIA","36-005-0080","AQS"
"01/09/2020","33","","MORRISANIA","36-005-0080","AQS"
"01/10/2020","47","","MORRISANIA","36-005-0080","AQS"
"01/11/2020","49","","IS 74","36-005-0112","AQS"
