date, pm25, o3, no2, co
2015/8/29, 11, 56, , 
2015/8/30, 30, 71, , 
2015/8/31, 51, 46, , 
2015/9/1, 57, 49, , 
2015/9/2, 64, 77, , 
2015/9/3, 67, 43, , 
2015/9/4, 79, 36, , 
2015/9/5, 62, 31, , 
2015/9/6, 20, 48, , 
2015/9/7, 22, 61, , 
2015/9/8, 36, 80, , 
2015/9/9, 48, 38, , 
2015/9/10, 25, 21, , 
2015/9/11, 19, 31, , 
2015/9/12, 15, 35, , 
2015/9/13, 17, 35, , 
2015/9/14, 15, 22, , 
2015/9/15, 19, 44, , 
2015/9/16, 26, 57, , 
2015/9/17, 37, 82, , 
2015/9/18, 50, 82, , 
2015/9/19, 45, 41, , 
2015/9/20, 31, 25, , 
2015/9/21, 13, 27, , 
2015/9/22, 8, 29, , 
2015/9/23, 10, 35, , 
2015/9/24, 13, 45, , 
2015/9/25, 21, 23, , 
2015/9/26, 16, 30, , 
2015/9/27, 15, 30, , 
2015/9/28, 11, 26, , 
2015/9/29, 8, 27, , 
2015/9/30, 12, 22, , 
2015/10/1, 9, 19, , 
2015/4/2, 18, 36, , 
2015/4/3, 29, 27, , 
2015/4/4, 43, 32, , 
2015/4/5, 21, 34, , 
2015/4/6, 27, 36, , 
2015/4/7, 36, 23, , 
2015/4/8, 39, 32, , 
2015/4/9, 23, 28, , 
2015/4/10, 10, 25, , 
2015/4/11, 30, 33, , 
2015/4/12, 22, 38, , 
2015/4/13, 25, 41, , 
2015/4/14, 36, 36, , 
2015/4/15, 20, 38, , 
2015/4/16, 16, 39, , 
2015/4/17, 16, 31, , 
2015/4/18, 25, 48, , 
2015/4/19, 32, 36, , 
2015/4/20, 14, 30, , 
2015/4/21, 8, 35, , 
2015/4/22, 17, 37, , 
2015/4/23, 20, 29, , 
2015/4/24, 6, 28, , 
2015/4/25, 8, 30, , 
2015/4/26, 9, 35, , 
2015/4/27, 7, 29, , 
2015/4/28, 6, 38, , 
2015/4/29, 9, 39, , 
2015/4/30, 14, 33, , 
2015/5/1, 10, 31, , 
2015/5/2, 7, 34, , 
2015/5/3, 21, 42, , 
2015/5/4, 30, 46, , 
2015/5/5, 51, 51, , 
2015/5/6, 58, 40, , 
2015/5/7, 26, 42, , 
2015/5/8, 35, 58, , 
2015/5/9, 52, 29, , 
2015/5/10, 33, 26, , 
2015/5/11, 37, 28, , 
2015/5/12, 59, 46, , 
2015/5/13, 48, 29, , 
2015/5/14, 9, 43, , 
2015/5/15, 16, 51, , 
2015/5/16, 33, 31, , 
2015/5/17, 43, 36, , 
2015/5/18, 40, 31, , 
2015/5/19, 35, 26, , 
2015/5/20, 29, 26, , 
2015/5/21, 15, 27, , 
2015/5/22, 14, 39, , 
2015/5/23, 22, 34, , 
2015/5/24, 17, 54, , 
2015/5/25, 37, 52, , 
2015/5/26, 53, 50, , 
2015/5/27, 44, 34, , 
2015/5/28, 45, 38, , 
2015/5/29, 41, 46, , 
2015/5/30, 16, 27, , 
2015/5/31, 28, 30, , 
2015/6/1, 31, 22, , 
2015/6/2, 9, 14, , 
2015/6/3, 5, 28, , 
2015/6/4, 5, 31, , 
2015/6/6, 9, 37, , 
2015/6/7, 16, 38, , 
2015/6/8, 12, 34, , 
2015/6/9, 21, 40, , 
2015/6/10, 27, 48, , 
2015/6/11, 27, 64, , 
2015/6/12, 88, 63, , 
2015/6/13, 56, 32, , 
2015/6/14, 20, 61, , 
2015/6/15, 30, 28, , 
2015/6/16, 20, 17, , 
2015/6/17, 26, 34, , 
2015/6/18, 19, 33, , 
2015/6/19, 12, 33, , 
2015/6/20, 27, 27, , 
2015/6/21, 11, 26, , 
2015/6/22, 13, 35, , 
2015/6/23, 31, 42, , 
2015/6/24, 55, 32, , 
2015/6/25, 13, 39, , 
2015/6/26, 22, 43, , 
2015/6/27, 30, 25, , 
2015/6/28, 15, 23, , 
2015/6/29, 8, 26, , 
2015/6/30, 9, 40, , 
2015/7/1, 21, 50, , 
2015/1/2, 51, 20, , 
2015/1/3, 48, 26, , 
2015/1/4, 37, 17, , 
2015/1/5, 38, 27, , 
2015/1/6, 42, 19, , 
2015/1/7, 46, 26, , 
2015/1/8, 49, 23, , 
2015/1/9, 43, 23, , 
2015/1/10, 47, 24, , 
2015/1/11, 50, 11, , 
2015/1/12, 58, 15, , 
2015/1/13, 56, 25, , 
2015/1/14, 46, 23, , 
2015/1/15, 45, 22, , 
2015/1/16, 59, , , 
2015/1/17, 56, 24, , 
2015/1/18, 43, 9, , 
2015/1/19, 43, 22, , 
2015/1/20, 34, 23, , 
2015/1/21, 37, 25, , 
2015/1/22, 30, 21, , 
2015/1/23, 47, 22, , 
2015/1/24, 51, 20, , 
2015/1/25, 49, 29, , 
2015/1/26, 38, 29, , 
2015/1/27, 30, 30, , 
2015/1/28, 34, 28, , 
2015/1/29, 38, 24, , 
2015/1/30, 38, 30, , 
2015/1/31, 37, 31, , 
2015/2/1, 30, 27, , 
2015/2/2, 51, 27, , 
2015/2/3, 35, 29, , 
2015/2/4, 37, 10, , 
2015/2/5, 49, 30, , 
2015/2/6, 39, 26, , 
2015/2/7, 41, 13, , 
2015/2/8, 60, 23, , 
2015/2/9, 64, 26, , 
2015/2/10, 30, 29, , 
2015/2/11, 28, 31, , 
2015/2/12, 38, 24, , 
2015/2/13, 45, 29, , 
2015/2/14, 36, 19, , 
2015/2/15, 46, 27, , 
2015/2/16, 45, 30, , 
2015/2/17, 33, 31, , 
2015/2/18, 35, 31, , 
2015/2/19, 42, 30, , 
2015/2/20, 33, 28, , 
2015/2/21, 42, 23, , 
2015/2/22, 47, 27, , 
2015/2/23, 57, 31, , 
2015/2/24, 39, 22, , 
2015/2/25, 37, 34, , 
2015/2/26, 43, 30, , 
2015/2/27, 36, 30, , 
2015/2/28, 42, 30, , 
2015/3/1, 44, 22, , 
2015/3/2, 47, 36, , 
2015/3/3, 52, 28, , 
2015/3/4, 22, 12, , 
2015/3/5, 54, 29, , 
2015/3/6, 42, 26, , 
2015/3/7, 39, 35, , 
2015/3/8, 52, 39, , 
2015/3/9, 50, 39, , 
2015/3/10, 44, 16, , 
2015/3/11, 42, 39, , 
2015/3/12, 37, 35, , 
2015/3/13, 22, 30, , 
2015/3/14, 18, 22, , 
2015/3/15, 14, 29, , 
2015/3/16, 21, 28, , 
2015/3/17, 31, 32, , 
2015/3/18, 34, 32, , 
2015/3/19, 15, 35, , 
2015/3/20, 18, 28, , 
2015/3/21, 21, 30, , 
2015/3/22, 34, 31, , 
2015/3/23, 23, 30, , 
2015/3/24, 25, 30, , 
2015/3/25, 28, 26, , 
2015/3/26, 33, 16, , 
2015/3/27, 30, 25, , 
2015/3/28, 19, 29, , 
2015/3/29, 22, 34, , 
2015/3/30, 17, 30, , 
2015/3/31, 25, 29, , 
2015/4/1, 14, 38, , 
2014/10/2, 23, 17, , 
2014/10/3, 16, 25, , 
2014/10/4, 19, 22, , 
2014/10/5, 21, 20, , 
2014/10/6, 24, 30, , 
2014/10/7, 31, 30, , 
2014/10/8, 34, 33, , 
2014/10/9, 30, 30, , 
2014/10/10, 29, 21, , 
2014/10/11, 26, 18, , 
2014/10/12, 25, 25, , 
2014/10/13, 19, 23, , 
2014/10/14, 29, 27, , 
2014/10/15, 16, 24, , 
2014/10/16, 20, 25, , 
2014/10/17, 19, 26, , 
2014/10/18, 38, 20, , 
2014/10/19, 26, 23, , 
2014/10/20, 10, 17, , 
2014/10/21, 27, 26, , 
2014/10/22, 36, 22, , 
2014/10/23, 13, 15, , 
2014/10/24, 9, 18, , 
2014/10/25, 18, 36, , 
2014/10/26, 39, 26, , 
2014/10/27, 26, 23, , 
2014/10/28, 23, 11, , 
2014/10/29, 51, 23, , 
2014/10/30, 42, 14, , 
2014/10/31, 22, 18, , 
2014/11/1, 15, 20, , 
2014/11/2, 18, 26, , 
2014/11/3, 18, 29, , 
2014/11/4, 24, 22, , 
2014/11/5, 41, 19, , 
2014/11/6, 44, 16, , 
2014/11/7, 23, 20, , 
2014/11/8, 20, 22, , 
2014/11/9, 24, 22, , 
2014/11/10, 41, 12, , 
2014/11/11, 49, 26, , 
2014/11/12, 45, 13, , 
2014/11/13, 32, 20, , 
2014/11/14, 29, 22, , 
2014/11/15, 22, 28, , 
2014/11/16, 24, 15, , 
2014/11/17, 46, 17, , 
2014/11/18, 25, 25, , 
2014/11/19, 37, 22, , 
2014/11/20, 32, 24, , 
2014/11/21, 43, 25, , 
2014/11/22, 37, 21, , 
2014/11/23, 45, 19, , 
2014/11/24, 60, 25, , 
2014/11/25, 34, 19, , 
2014/11/26, 38, 19, , 
2014/11/27, 24, 20, , 
2014/11/28, 27, 26, , 
2014/11/29, 27, 19, , 
2014/11/30, 39, 16, , 
2014/12/1, 58, 23, , 
2014/12/2, 53, 25, , 
2014/12/3, 28, 17, , 
2014/12/4, 39, 22, , 
2014/12/5, 43, 21, , 
2014/12/6, 35, 16, , 
2014/12/7, 32, 29, , 
2014/12/8, 34, 25, , 
2014/12/9, 35, 26, , 
2014/12/10, 14, 21, , 
2014/12/11, 18, 20, , 
2014/12/12, 28, 22, , 
2014/12/13, 28, 26, , 
2014/12/14, 25, 15, , 
2014/12/15, 40, 13, , 
2014/12/16, 38, 4, , 
2014/12/17, 48, 12, , 
2014/12/18, 27, 16, , 
2014/12/19, 27, 21, , 
2014/12/20, 29, 20, , 
2014/12/21, 38, 15, , 
2014/12/22, 51, 26, , 
2014/12/23, 40, 24, , 
2014/12/24, 24, 19, , 
2014/12/25, 19, 24, , 
2014/12/26, 33, 21, , 
2014/12/27, 43, 17, , 
2014/12/28, 53, 16, , 
2014/12/29, 49, , , 
2014/7/2, 30, 43, , 
2014/7/3, 37, 57, , 
2014/7/4, 37, 23, , 
2014/7/5, 17, 23, , 
2014/7/6, 11, 42, , 
2014/7/7, 25, 68, , 
2014/7/8, 50, 58, , 
2014/7/9, 50, 50, , 
2014/7/10, 25, 37, , 
2014/7/11, 23, 42, , 
2014/7/12, 27, 59, , 
2014/7/13, 42, 35, , 
2014/7/14, 36, 40, , 
2014/7/15, 29, 34, , 
2014/7/16, 32, 32, , 
2014/7/17, 22, 34, , 
2014/7/18, 17, 35, , 
2014/7/19, 11, 40, , 
2014/7/20, 20, 38, , 
2014/7/21, 13, 57, , 
2014/7/22, 28, 46, , 
2014/7/23, 41, 44, , 
2014/7/24, 36, 27, , 
2014/7/25, 14, 31, , 
2014/7/26, 29, 44, , 
2014/7/27, 33, 43, , 
2014/7/28, 43, 42, , 
2014/7/29, 18, 18, , 
2014/7/30, 9, 29, , 
2014/7/31, 10, 46, , 
2014/8/1, 46, 39, , 
2014/8/2, 54, 39, , 
2014/8/3, 39, 37, , 
2014/8/4, 34, 42, , 
2014/8/5, 24, 51, , 
2014/8/6, 35, 34, , 
2014/8/7, 26, 28, , 
2014/8/8, 23, 26, , 
2014/8/9, 13, 27, , 
2014/8/10, 15, 24, , 
2014/8/11, 22, 45, , 
2014/8/12, 36, 28, , 
2014/8/13, 8, 29, , 
2014/8/14, 14, 26, , 
2014/8/15, 14, 22, , 
2014/8/16, 9, 40, , 
2014/8/17, 27, 13, , 
2014/8/18, 34, 21, , 
2014/8/19, 10, 42, , 
2014/8/20, 19, 58, , 
2014/8/21, 26, 35, , 
2014/8/22, 26, 27, , 
2014/8/23, 17, 22, , 
2014/8/24, 13, 29, , 
2014/8/25, 17, 27, , 
2014/8/26, 19, 43, , 
2014/8/27, 32, 71, , 
2014/8/28, 41, 27, , 
2014/8/29, 18, 31, , 
2014/8/30, 12, 34, , 
2014/8/31, 14, 34, , 
2014/9/1, 37, 38, , 
2014/9/2, 36, 43, , 
2014/9/3, 43, 34, , 
2014/9/4, 21, 50, , 
2014/9/5, 28, 38, , 
2014/9/6, 46, 45, , 
2014/9/7, 53, 22, , 
2014/9/8, 13, 29, , 
2014/9/9, 15, 22, , 
2014/9/10, 14, 31, , 
2014/9/11, 17, 27, , 
2014/9/12, 31, 24, , 
2014/9/13, 8, 20, , 
2014/9/14, 9, 22, , 
2014/9/15, 9, 31, , 
2014/9/16, 15, 27, , 
2014/9/17, 19, 33, , 
2014/9/18, 14, 35, , 
2014/9/19, 32, 26, , 
2014/9/20, 37, 33, , 
2014/9/21, 38, 21, , 
2014/9/22, 26, 20, , 
2014/9/23, 23, 23, , 
2014/9/24, 24, 23, , 
2014/9/25, 26, 18, , 
2014/9/26, 18, 28, , 
2014/9/27, 27, 30, , 
2014/9/28, 30, 48, , 
2014/9/29, 41, 21, , 
2014/9/30, 46, 17, , 
2014/10/1, 59, 15, , 
2014/4/2, 21, 15, , 
2014/4/3, 31, 39, , 
2014/4/4, 29, 32, , 
2014/4/5, 20, 33, , 
2014/4/6, 13, 39, , 
2014/4/7, 21, 37, , 
2014/4/8, 35, 35, , 
2014/4/9, 17, 39, , 
2014/4/10, 21, 38, , 
2014/4/11, 29, 41, , 
2014/4/12, 40, 43, , 
2014/4/13, 25, 44, , 
2014/4/14, 44, 32, , 
2014/4/15, 31, 30, , 
2014/4/16, 13, 36, , 
2014/4/17, 20, 38, , 
2014/4/18, 22, 33, , 
2014/4/19, 31, 42, , 
2014/4/20, 37, 41, , 
2014/4/21, 25, 31, , 
2014/4/22, 24, 32, , 
2014/4/23, 39, 31, , 
2014/4/24, 20, 40, , 
2014/4/25, 15, 34, , 
2014/4/26, 16, 37, , 
2014/4/27, 20, 30, , 
2014/4/28, 11, 38, , 
2014/4/29, 16, 32, , 
2014/4/30, 19, 32, , 
2014/5/1, 10, 36, , 
2014/5/2, 30, 38, , 
2014/5/3, 22, 35, , 
2014/5/4, 27, 35, , 
2014/5/5, 16, 34, , 
2014/5/6, 10, 35, , 
2014/5/7, 11, 34, , 
2014/5/8, 16, 29, , 
2014/5/9, 29, 29, , 
2014/5/10, 18, 38, , 
2014/5/11, 36, 42, , 
2014/5/12, 18, 45, , 
2014/5/13, 47, 10, , 
2014/5/14, 27, , , 
2014/5/15, 21, , , 
2014/5/16, 26, , , 
2014/5/17, 25, , , 
2014/5/18, 19, , , 
2014/5/19, 15, , , 
2014/5/20, 23, , , 
2014/5/21, 22, 43, , 
2014/5/22, 41, 38, , 
2014/5/23, 47, 31, , 
2014/5/24, 21, 23, , 
2014/5/25, 11, 36, , 
2014/5/26, 18, 45, , 
2014/5/27, 33, 65, , 
2014/5/28, 59, 22, , 
2014/5/29, 14, 31, , 
2014/5/30, 12, 30, , 
2014/5/31, 16, 29, , 
2014/6/1, 14, 32, , 
2014/6/2, 29, 46, , 
2014/6/3, 26, 60, , 
2014/6/4, 46, 39, , 
2014/6/5, 37, 29, , 
2014/6/6, 17, 16, , 
2014/6/7, 10, 28, , 
2014/6/8, 12, 50, , 
2014/6/9, 30, 27, , 
2014/6/10, 21, 30, , 
2014/6/11, 28, 27, , 
2014/6/12, 19, 22, , 
2014/6/13, 17, 27, , 
2014/6/14, 10, 26, , 
2014/6/15, 15, 25, , 
2014/6/16, 14, 43, , 
2014/6/17, 17, 75, , 
2014/6/18, 52, 37, , 
2014/6/19, 34, 27, , 
2014/6/20, 22, 28, , 
2014/6/21, 11, 40, , 
2014/6/22, 13, 51, , 
2014/6/23, 28, 44, , 
2014/6/24, 23, 35, , 
2014/6/25, 16, 32, , 
2014/6/26, 25, 28, , 
2014/6/27, 13, 34, , 
2014/6/28, 19, 52, , 
2014/6/29, 28, 47, , 
2014/6/30, 21, 44, , 
2014/7/1, 18, 41, , 
2014/1/2, 52, 22, , 
2014/1/3, 36, 25, , 
2014/1/4, 47, 18, , 
2014/1/5, 48, 9, , 
2014/1/6, 60, 25, , 
2014/1/7, 31, 24, , 
2014/1/8, 48, 20, , 
2014/1/9, 52, 19, , 
2014/1/10, 49, 4, , 
2014/1/11, 61, 21, , 
2014/1/12, 30, 22, , 
2014/1/13, 44, 17, , 
2014/1/14, 50, 7, , 
2014/1/15, 45, 8, , 
2014/1/16, 53, 15, , 
2014/1/17, 44, 12, , 
2014/1/18, 51, 18, , 
2014/1/19, 53, 18, , 
2014/1/20, 49, 21, , 
2014/1/21, 48, 27, , 
2014/1/22, 30, 26, , 
2014/1/23, 35, 24, , 
2014/1/24, 42, 27, , 
2014/1/25, 36, 17, , 
2014/1/26, 41, 29, , 
2014/1/27, 39, 28, , 
2014/1/28, 45, 27, , 
2014/1/29, 37, 25, , 
2014/1/30, 45, 21, , 
2014/1/31, 48, 16, , 
2014/2/1, 55, 11, , 
2014/2/2, 64, 15, , 
2014/2/3, 63, 24, , 
2014/2/4, 46, 25, , 
2014/2/5, 39, 24, , 
2014/2/6, 38, 26, , 
2014/2/7, 46, 28, , 
2014/2/8, 43, 28, , 
2014/2/9, 33, 28, , 
2014/2/10, 45, 32, , 
2014/2/11, 58, 28, , 
2014/2/12, 45, 26, , 
2014/2/13, 35, 26, , 
2014/2/14, 15, 33, , 
2014/2/15, 48, 32, , 
2014/2/16, 64, 31, , 
2014/2/17, 41, 30, , 
2014/2/18, 36, 22, , 
2014/2/19, 43, 15, , 
2014/2/20, 62, 30, , 
2014/2/21, 42, 29, , 
2014/2/22, 24, 30, , 
2014/2/23, 29, 35, , 
2014/2/24, 26, 34, , 
2014/2/25, 27, 29, , 
2014/2/26, 37, 29, , 
2014/2/27, 37, 30, , 
2014/2/28, 42, 30, , 
2014/3/1, 39, 20, , 
2014/3/2, 46, 31, , 
2014/3/3, 50, 32, , 
2014/3/4, 22, 26, , 
2014/3/5, 30, 29, , 
2014/3/6, 41, 30, , 
2014/3/7, 30, 28, , 
2014/3/8, 26, 41, , 
2014/3/9, 47, 38, , 
2014/3/10, 39, 29, , 
2014/3/11, 54, 38, , 
2014/3/12, 42, 34, , 
2014/3/13, 47, 30, , 
2014/3/14, 29, 26, , 
2014/3/15, 33, 37, , 
2014/3/16, 31, 32, , 
2014/3/17, 19, 30, , 
2014/3/18, 23, 30, , 
2014/3/19, 30, 31, , 
2014/3/20, 17, 34, , 
2014/3/21, 26, 37, , 
2014/3/22, 30, 39, , 
2014/3/23, 35, 33, , 
2014/3/24, 24, 29, , 
2014/3/25, 26, 30, , 
2014/3/26, 43, 34, , 
2014/3/27, 32, 28, , 
2014/3/28, 43, 16, , 
2014/3/29, 40, 27, , 
2014/3/30, 20, 28, , 
2014/3/31, 9, 35, , 
2014/4/1, 17, 36, , 
2020/4/19, , 42, 12, 1
2020/4/20, , 33, 14, 1
2020/4/21, , 32, 8, 1
2020/4/22, , 33, , 
2020/4/23, , 28, , 
2020/3/5, , 25, 12, 2
2020/3/9, , 37, , 3
2020/3/18, , 30, , 1
2020/2/10, , 15, , 
2020/2/18, , 22, , 2
2020/2/29, , 27, , 
2020/1/1, , 23, , 
2019/7/24, , 26, , 3
2019/1/1, , 24, , 
2018/7/8, , 40, , 
2018/9/11, , 14, , 
2018/6/5, , 34, , 
2017/9/9, , 17, , 
2017/5/4, , 39, , 
2015/7/12, , 41, , 
2015/7/13, , 57, , 
2015/6/5, , 34, , 
2015/1/1, , 24, , 
2014/1/1, , 21, , 
2020/3/4, , , 10, 1
2020/3/6, , , 19, 2
2020/3/7, , , 10, 2
2020/3/8, , , 13, 2
2020/3/14, , , , 1
2020/3/15, , , , 1
2020/3/16, , , , 1
2020/3/17, , , , 2
2020/2/15, , , , 2
2020/2/16, , , , 4
2020/2/17, , , , 3
