date, pm25, o3, no2, co
2016/1/29, 31, 16, 21, 
2016/1/30, 43, 19, 20, 
2016/1/31, 32, 17, 30, 
2016/2/1, 39, 17, 27, 
2016/2/2, 38, 25, 31, 
2016/2/3, 28, 25, 16, 
2016/2/4, 16, 21, 17, 
2016/2/5, 17, 23, 13, 
2016/2/6, 16, 23, 31, 
2016/2/7, 26, 23, 23, 
2016/2/8, 58, 27, 9, 
2016/2/9, 18, 24, 23, 
2016/2/10, 25, 14, 18, 
2016/2/11, 43, 27, 8, 
2016/2/12, 13, 24, 19, 
2016/2/13, 24, 28, 9, 
2016/2/14, 29, 21, 15, 
2016/2/15, 18, 11, 30, 
2016/2/16, 44, 29, 12, 
2016/2/17, 19, 20, 18, 
2016/2/18, 24, 27, 12, 
2016/2/19, 13, 24, 16, 
2016/2/20, 19, 26, 16, 
2016/2/21, 26, 25, 17, 
2016/2/22, 29, 21, 18, 
2016/2/23, 19, 26, 10, 
2016/2/24, 13, 24, 14, 
2016/2/25, 13, 21, 11, 
2016/2/26, 16, 30, 8, 
2016/2/27, 10, 29, 13, 
2016/2/28, 25, 33, 20, 
2016/2/29, 48, 25, 19, 
2016/3/1, 38, 34, 10, 
2016/3/2, 23, 34, 9, 
2016/3/3, 23, 24, 14, 
2016/3/4, 20, 25, 14, 
2016/3/5, 31, 27, 17, 
2016/3/6, 21, 31, 21, 
2016/3/7, 29, 29, 25, 
2016/3/8, 64, 32, 28, 
2016/3/9, 70, 30, 33, 
2016/3/10, 74, 29, 31, 
2016/3/11, 60, 24, 13, 
2016/3/12, 12, 24, 14, 
2016/3/13, 16, 33, 15, 
2016/3/14, 31, 33, 9, 
2016/3/15, 10, 29, 20, 
2016/3/16, 11, 26, 15, 
2016/3/17, 36, 30, 22, 
2016/3/18, 27, 29, 10, 
2016/3/19, 8, 30, 10, 
2016/3/20, 13, 33, 6, 
2016/3/21, 12, 34, 11, 
2016/3/22, 24, 32, 13, 
2016/3/23, 21, 39, 22, 
2016/3/24, 37, 35, 9, 
2016/3/25, 36, 25, 13, 
2016/3/26, 39, 30, 6, 
2016/3/27, 14, 31, 6, 
2016/3/28, 20, 31, 10, 
2016/3/29, 14, 34, 6, 
2016/3/30, 13, 35, 15, 
2016/3/31, 17, 38, 10, 
2016/4/1, 27, 28, 15, 
2015/12/9, 35, 18, 23, 
2015/12/10, 59, 23, 24, 
2015/12/11, 64, 18, 32, 
2015/12/12, 68, 12, 34, 
2015/12/13, 83, 6, 39, 
2015/12/14, 73, 14, 21, 
2015/12/15, 32, 23, 15, 
2015/12/16, 9, 23, 9, 
2015/12/17, 6, 14, 12, 
2015/12/18, 17, 18, 18, 
2015/12/19, 27, 18, 25, 
2015/12/20, 22, 22, 8, 
2015/12/21, 24, 22, 14, 
2015/12/22, 24, 20, 23, 
2015/12/23, 26, 11, 26, 
2015/12/24, 31, 16, 18, 
2015/12/25, 18, 12, 19, 
2015/12/26, 55, 11, 21, 
2015/12/27, 12, 25, 7, 
2015/12/28, 19, 15, 12, 
2015/12/29, 8, 22, 7, 
2015/12/30, 24, 21, 17, 
2015/12/31, 32, 11, 17, 
2016/1/1, 21, 16, 15, 
2016/1/4, 26, 17, 11, 
2015/9/23, 12, 23, 9, 
2015/9/24, 20, 38, 18, 
2020/1/1, , 21, 7, 2
2019/1/1, , 21, 9, 2
2019/1/28, , 25, 13, 2
2019/1/29, , 23, 26, 3
2017/9/9, , 20, , 
2017/5/19, , 57, 9, 
2017/5/20, , 31, 7, 
2017/5/21, , 30, 8, 
2017/5/22, , 24, 13, 
2017/5/23, , 30, 18, 
2017/5/24, , 38, 6, 
2017/5/25, , 32, 11, 
2017/1/30, , 26, 15, 
2017/2/3, , 26, 13, 
2017/2/4, , 32, 15, 
2016/12/15, , 22, 11, 
2016/12/16, , 15, 23, 
2016/5/2, , 14, 19, 
2015/10/2, , 18, 5, 
2015/10/3, , 15, 3, 
2015/10/4, , 15, 3, 
2015/10/5, , 26, 3, 
2015/10/6, , 27, 11, 
2015/10/7, , 22, 20, 
2015/10/8, , 22, 17, 
2015/10/9, , 23, 18, 
2015/10/10, , 30, 14, 
2015/10/11, , 26, 13, 
2015/10/12, , 33, 17, 
2015/10/13, , 36, 23, 
2015/10/14, , 28, 18, 
2015/10/15, , 14, 11, 
2015/10/16, , 20, 14, 
2015/10/17, , 25, 13, 
2015/10/18, , 20, 6, 
2015/10/19, , 23, 8, 
2015/10/20, , 21, 17, 
2015/10/21, , 28, 21, 
2015/10/22, , 28, 34, 
2015/10/23, , 29, 23, 
2015/10/24, , 29, 7, 
2015/10/25, , 19, 10, 
2015/10/26, , 21, 8, 
2015/10/27, , 18, 20, 
2015/10/28, , 22, 14, 
2015/10/29, , 24, 8, 
2015/10/30, , 24, 11, 
2015/10/31, , 21, 9, 
2015/11/1, , 18, 15, 
2015/11/2, , 22, 14, 
2015/11/3, , 14, 32, 
2015/11/4, , 17, 38, 
2015/11/5, , 28, 24, 
2015/11/6, , 20, 28, 
2015/11/7, , 16, 16, 
2015/11/8, , 18, 8, 
2015/11/10, , 21, 31, 
2015/11/11, , 18, 15, 
2015/11/12, , 22, 11, 
2015/11/13, , 18, 13, 
2015/11/14, , 25, 9, 
2015/11/15, , 25, 9, 
2015/11/16, , 22, 20, 
2015/11/17, , 29, 22, 
2015/11/18, , 20, 12, 
2015/11/19, , 25, , 
2015/11/20, , 27, , 
2015/11/21, , 24, , 
2015/11/22, , 26, , 
2015/11/23, , 24, , 
2015/11/24, , 22, , 
2015/11/25, , 17, , 
2015/11/26, , 20, , 
2015/11/27, , 27, , 
2015/11/28, , 23, , 
2015/11/29, , 11, 7, 
2015/11/30, , 21, 8, 
2015/12/1, , 21, 25, 
2015/12/2, , 21, 15, 
2015/12/3, , 8, 22, 
2015/12/4, , 14, 11, 
2015/12/5, , 19, 18, 
2015/12/6, , 10, 29, 
2015/12/7, , 14, 29, 
2015/12/8, , 10, 29, 
2015/7/2, , 54, 23, 
2015/7/3, , 29, 9, 
2015/7/4, , 53, 7, 
2015/7/5, , 42, 11, 
2015/7/6, , 55, 11, 
2015/7/7, , 38, 11, 
2015/7/8, , 37, 9, 
2015/7/9, , 40, 17, 
2015/7/10, , 33, 9, 
2015/7/11, , 41, 14, 
2015/7/12, , 50, 8, 
2015/7/13, , 66, 11, 
2015/7/14, , 39, 15, 
2015/7/15, , 31, 13, 
2015/7/16, , 31, 7, 
2015/7/17, , 42, 8, 
2015/7/18, , 43, 8, 
2015/7/19, , 36, 9, 
2015/7/20, , 61, 12, 
2015/7/21, , 56, 12, 
2015/7/22, , 50, 22, 
2015/7/23, , 32, 8, 
2015/7/24, , 38, 21, 
2015/7/25, , 50, 13, 
2015/7/26, , 49, 11, 
2015/7/27, , 44, 6, 
2015/7/28, , 44, 8, 
2015/7/29, , 68, 15, 
2015/7/30, , 56, 16, 
2015/7/31, , 26, 12, 
2015/8/1, , 38, 15, 
2015/8/2, , 51, 10, 
2015/8/3, , 44, 12, 
2015/8/4, , 54, 9, 
2015/8/5, , 51, 16, 
2015/8/6, , 46, 15, 
2015/8/7, , 38, 13, 
2015/8/8, , 35, 8, 
2015/8/9, , 29, 7, 
2015/8/10, , 30, 5, 
2015/8/11, , 22, 5, 
2015/8/12, , 26, 10, 
2015/8/13, , 32, 8, 
2015/8/14, , 38, 16, 
2015/8/15, , 56, 17, 
2015/8/16, , 77, 14, 
2015/8/17, , 82, 18, 
2015/8/18, , 64, 19, 
2015/8/19, , 39, 10, 
2015/8/20, , 23, 4, 
2015/8/21, , 22, 3, 
2015/8/22, , 51, 10, 
2015/8/23, , 49, 7, 
2015/8/24, , 33, 6, 
2015/8/25, , 49, 10, 
2015/8/26, , 45, 7, 
2015/8/27, , 42, 11, 
2015/8/28, , 29, 11, 
2015/8/29, , 38, 15, 
2015/8/30, , 58, 12, 
2015/8/31, , 57, 11, 
2015/9/1, , 55, 17, 
2015/9/2, , 53, 13, 
2015/9/3, , 57, 16, 
2015/9/4, , 65, 22, 
2015/9/5, , 35, 8, 
2015/9/6, , 26, 6, 
2015/9/7, , 30, , 
2015/9/8, , 43, 9, 
2015/9/9, , 57, 15, 
2015/9/10, , 27, 9, 
2015/9/11, , 24, 9, 
2015/9/12, , 34, 11, 
2015/9/13, , 35, 7, 
2015/9/14, , 33, 7, 
2015/9/15, , 23, 11, 
2015/9/16, , 48, 25, 
2015/9/17, , 50, 26, 
2015/9/18, , 81, 26, 
2015/9/19, , 68, 21, 
2015/9/20, , 37, 6, 
2015/9/21, , 27, 3, 
2015/9/22, , 27, 7, 
2015/9/25, , 39, 13, 
2015/9/26, , 27, 9, 
2015/9/27, , 29, 6, 
2015/9/28, , 27, 10, 
2015/9/29, , 23, 10, 
2015/9/30, , 22, 10, 
2015/10/1, , 20, 6, 
2015/4/2, , 34, 25, 
2015/4/3, , 35, 25, 
2015/4/4, , 20, 8, 
2015/4/5, , 30, 14, 
2015/4/6, , 36, 21, 
2015/4/7, , 35, 19, 
2015/4/8, , 22, 8, 
2015/4/9, , 31, 9, 
2015/4/10, , 28, 22, 
2015/4/11, , 26, 10, 
2015/4/12, , 34, 17, 
2015/4/13, , 37, 19, 
2015/4/14, , 85, 30, 
2015/4/15, , 80, 17, 
2015/4/16, , 36, 13, 
2015/4/17, , 38, 19, 
2015/4/18, , 30, 17, 
2015/4/19, , 48, 3, 
2015/4/20, , 35, 10, 
2015/4/21, , 35, 20, 
2015/4/22, , 35, 17, 
2015/4/23, , 36, 8, 
2015/4/24, , 26, 8, 
2015/4/25, , 28, 13, 
2015/4/26, , 30, 7, 
2015/4/27, , 36, 12, 
2015/4/28, , 26, 11, 
2015/4/29, , 39, 11, 
2015/4/30, , 39, 7, 
2015/5/1, , 31, 9, 
2015/5/2, , 29, 14, 
2015/5/3, , 32, 24, 
2015/5/4, , 33, 21, 
2015/5/5, , 47, 30, 
2015/5/6, , 51, 19, 
2015/5/7, , 35, 27, 
2015/5/8, , 41, 22, 
2015/5/9, , 41, 12, 
2015/5/10, , 25, 13, 
2015/5/11, , 22, 12, 
2015/5/12, , 20, 9, 
2015/5/13, , 47, 8, 
2015/5/14, , 26, 12, 
2015/5/15, , 39, 17, 
2015/5/16, , 47, 20, 
2015/5/17, , 33, , 
2015/5/18, , 52, 7, 
2015/5/19, , 32, 19, 
2015/5/20, , 29, 8, 
2015/5/21, , 26, 16, 
2015/5/22, , 32, 13, 
2015/5/23, , 40, 7, 
2015/5/24, , 37, 13, 
2015/5/25, , 49, 8, 
2015/5/26, , 43, 12, 
2015/5/27, , 39, 18, 
2015/5/28, , 28, 18, 
2015/5/29, , 34, 14, 
2015/5/30, , 34, 10, 
2015/5/31, , 20, 8, 
2015/6/1, , 25, 6, 
2015/6/2, , 17, 7, 
2015/6/3, , 14, 6, 
2015/6/4, , 25, 7, 
2015/6/5, , 27, 19, 
2015/6/6, , 23, 27, 
2015/6/7, , 4, , 
2015/6/9, , 34, 11, 
2015/6/10, , 46, 15, 
2015/6/11, , 46, 14, 
2015/6/12, , 77, 13, 
2015/6/13, , 66, 9, 
2015/6/14, , 43, 11, 
2015/6/15, , 70, 9, 
2015/6/16, , 32, 16, 
2015/6/17, , 25, 7, 
2015/6/18, , 33, 9, 
2015/6/19, , 30, 12, 
2015/6/20, , 42, 6, 
2015/6/21, , 30, 8, 
2015/6/22, , 31, 12, 
2015/6/23, , 48, 11, 
2015/6/24, , 51, 13, 
2015/6/25, , 35, 16, 
2015/6/26, , 38, 10, 
2015/6/27, , 46, 5, 
2015/6/28, , 29, 6, 
2015/6/29, , 26, 11, 
2015/6/30, , 28, 14, 
2015/7/1, , 36, 8, 
2015/1/2, , 23, 18, 
2015/1/3, , 18, 19, 
2015/1/4, , 18, 14, 
2015/1/5, , 14, 10, 
2015/1/6, , 23, 25, 
2015/1/7, , 14, 13, 
2015/1/8, , 22, 18, 
2015/1/9, , 17, 16, 
2015/1/10, , 18, 17, 
2015/1/11, , 20, 25, 
2015/1/12, , 15, 31, 
2015/1/13, , 7, 15, 
2015/1/14, , 19, 17, 
2015/1/15, , 19, 25, 
2015/1/16, , 13, , 
2015/1/18, , 19, 35, 
2015/1/19, , 3, 14, 
2015/1/20, , 17, 17, 
2015/1/21, , 17, 22, 
2015/1/22, , 16, 22, 
2015/1/23, , 15, 25, 
2015/1/24, , 12, 17, 
2015/1/25, , 14, 12, 
2015/1/26, , 25, 9, 
2015/1/27, , 26, 12, 
2015/1/28, , 25, 23, 
2015/1/29, , 21, 26, 
2015/1/30, , 17, 28, 
2015/1/31, , 24, 19, 
2015/2/1, , 27, 24, 
2015/2/2, , 18, 16, 
2015/2/3, , 21, 29, 
2015/2/4, , 22, 29, 
2015/2/5, , 21, 16, 
2015/2/6, , 25, 29, 
2015/2/7, , 20, 35, 
2015/2/8, , 15, 16, 
2015/2/9, , 17, 10, 
2015/2/10, , 22, 14, 
2015/2/11, , 25, 21, 
2015/2/12, , 27, 20, 
2015/2/13, , 19, 21, 
2015/2/14, , 25, 23, 
2015/2/15, , 22, 8, 
2015/2/16, , 26, 19, 
2015/2/17, , 26, 29, 
2015/2/18, , 24, 27, 
2015/2/19, , 26, 12, 
2015/2/20, , 27, 23, 
2015/2/21, , 24, 24, 
2015/2/22, , 25, 34, 
2015/2/23, , 19, 14, 
2015/2/24, , 26, 24, 
2015/2/25, , 21, 27, 
2015/2/26, , 28, 19, 
2015/2/27, , 26, 18, 
2015/2/28, , 25, 31, 
2015/3/1, , 24, 37, 
2015/3/2, , 27, 21, 
2015/3/3, , 32, 21, 
2015/3/4, , 25, 31, 
2015/3/5, , 9, 20, 
2015/3/6, , 23, 25, 
2015/3/7, , 24, 31, 
2015/3/8, , 33, 36, 
2015/3/9, , 37, 28, 
2015/3/10, , 34, 44, 
2015/3/11, , 23, 19, 
2015/3/12, , 36, 13, 
2015/3/13, , 32, 16, 
2015/3/14, , 31, 23, 
2015/3/15, , 27, 8, 
2015/3/16, , 27, 32, 
2015/3/17, , 23, 19, 
2015/3/18, , 29, 12, 
2015/3/19, , 29, 19, 
2015/3/20, , 31, 17, 
2015/3/21, , 29, 20, 
2015/3/22, , 24, 7, 
2015/3/23, , 29, 11, 
2015/3/24, , 28, 25, 
2015/3/25, , 23, 33, 
2015/3/26, , 25, 25, 
2015/3/27, , 22, 18, 
2015/3/28, , 18, 10, 
2015/3/29, , 24, 11, 
2015/3/30, , 32, 14, 
2015/3/31, , 27, 17, 
2015/4/1, , 24, 29, 
2014/10/2, , 16, 8, 
2014/10/3, , 17, 7, 
2014/10/4, , 25, 5, 
2014/10/5, , 25, 9, 
2014/10/6, , 18, 12, 
2014/10/7, , 30, 4, 
2014/10/8, , 28, 9, 
2014/10/9, , 33, 13, 
2014/10/10, , 31, 23, 
2014/10/11, , 15, 14, 
2014/10/12, , 19, 16, 
2014/10/13, , 26, 16, 
2014/10/14, , 26, 11, 
2014/10/15, , 26, 5, 
2014/10/16, , 25, 12, 
2014/10/17, , 27, 12, 
2014/10/18, , 27, 8, 
2014/10/19, , 21, 4, 
2014/10/20, , 23, 18, 
2014/10/21, , 25, 20, 
2014/10/22, , 29, 6, 
2014/10/23, , 20, 10, 
2014/10/24, , 12, 16, 
2014/10/25, , 18, 13, 
2014/10/26, , 33, 5, 
2014/10/27, , 25, 22, 
2014/10/28, , 22, 25, 
2014/10/29, , 23, 20, 
2014/10/30, , 20, 14, 
2014/10/31, , 13, 10, 
2014/11/1, , 17, 7, 
2014/11/2, , 18, 5, 
2014/11/3, , 24, 20, 
2014/11/4, , 22, 23, 
2014/11/5, , 24, 30, 
2014/11/6, , 16, 25, 
2014/11/7, , 9, 9, 
2014/11/8, , 18, 13, 
2014/11/9, , 20, 22, 
2014/11/10, , 18, 31, 
2014/11/11, , 13, 18, 
2014/11/12, , 28, 14, 
2014/11/13, , 15, 20, 
2014/11/14, , 11, 12, 
2014/11/15, , 21, 20, 
2014/11/16, , 24, 21, 
2014/11/17, , 19, 22, 
2014/11/18, , 13, 10, 
2014/11/19, , 20, 16, 
2014/11/20, , 20, 17, 
2014/11/21, , 21, 17, 
2014/11/22, , 22, 20, 
2014/11/23, , 18, 24, 
2014/11/24, , 21, 10, 
2014/11/25, , 25, 20, 
2014/11/26, , 15, 11, 
2014/11/27, , 14, 12, 
2014/11/28, , 16, 14, 
2014/11/29, , 24, 22, 
2014/11/30, , 21, 18, 
2014/12/1, , 23, 17, 
2014/12/2, , 19, 12, 
2014/12/3, , 20, 16, 
2014/12/4, , 14, 18, 
2014/12/5, , 18, 22, 
2014/12/6, , 14, 21, 
2014/12/7, , 13, 5, 
2014/12/8, , 27, 10, 
2014/12/9, , 21, 10, 
2014/12/10, , 21, 12, 
2014/12/11, , 15, 15, 
2014/12/12, , 17, 13, 
2014/12/13, , 19, 11, 
2014/12/14, , 22, 14, 
2014/12/15, , 12, 24, 
2014/12/16, , 7, 24, 
2014/12/17, , 6, 11, 
2014/12/18, , 10, 10, 
2014/12/19, , 14, 12, 
2014/12/20, , 17, 13, 
2014/12/21, , 17, 18, 
2014/12/22, , 9, 16, 
2014/12/23, , 17, 14, 
2014/12/24, , 16, 18, 
2014/12/25, , 10, 8, 
2014/12/26, , 22, 22, 
2014/12/27, , 17, 27, 
2014/12/28, , 10, 15, 
2014/12/29, , 13, , 
2014/7/2, , 33, 12, 
2014/7/3, , 31, 14, 
2014/7/4, , 40, 6, 
2014/7/5, , 29, 6, 
2014/7/6, , 27, 9, 
2014/7/7, , 47, 8, 
2014/7/8, , 69, 8, 
2014/7/9, , 53, 15, 
2014/7/10, , 42, 13, 
2014/7/11, , 45, 13, 
2014/7/12, , 47, 12, 
2014/7/13, , 44, 5, 
2014/7/14, , 33, 14, 
2014/7/15, , 34, 13, 
2014/7/16, , 34, 16, 
2014/7/17, , 41, 12, 
2014/7/18, , 35, 13, 
2014/7/19, , 45, 12, 
2014/7/20, , 37, 9, 
2014/7/21, , 38, 14, 
2014/7/22, , 53, 11, 
2014/7/23, , 47, 10, 
2014/7/24, , 34, 7, 
2014/7/25, , 32, 8, 
2014/7/26, , 44, 10, 
2014/7/27, , 43, 7, 
2014/7/28, , 43, 7, 
2014/7/29, , 44, 10, 
2014/7/30, , 18, 13, 
2014/7/31, , 33, 12, 
2014/8/1, , 43, 9, 
2014/8/2, , 38, 5, 
2014/8/3, , 40, 6, 
2014/8/4, , 40, 14, 
2014/8/5, , 38, 17, 
2014/8/6, , 23, 13, 
2014/8/7, , 8, 12, 
2014/8/8, , 29, 14, 
2014/8/9, , 32, 13, 
2014/8/10, , 41, 12, 
2014/8/11, , 38, 14, 
2014/8/12, , 37, 4, 
2014/8/13, , 25, 9, 
2014/8/14, , 28, 9, 
2014/8/15, , 33, 12, 
2014/8/16, , 25, 11, 
2014/8/17, , 48, 9, 
2014/8/18, , 13, 12, 
2014/8/19, , 28, 9, 
2014/8/20, , 32, 14, 
2014/8/21, , 40, 13, 
2014/8/22, , 26, 9, 
2014/8/23, , 27, 7, 
2014/8/24, , 13, 10, 
2014/8/29, , 20, 8, 
2014/8/30, , 29, 8, 
2014/8/31, , 31, 9, 
2014/9/1, , 34, 9, 
2014/9/2, , 37, 10, 
2014/9/3, , 47, 16, 
2014/9/4, , 40, 13, 
2014/9/5, , 48, 7, 
2014/9/6, , 34, 8, 
2014/9/7, , 40, 5, 
2014/9/8, , 28, 7, 
2014/9/9, , 25, 6, 
2014/9/10, , 21, 8, 
2014/9/11, , 29, 9, 
2014/9/12, , 31, 5, 
2014/9/13, , 28, 7, 
2014/9/14, , 24, 9, 
2014/9/15, , 27, 11, 
2014/9/16, , 26, 23, 
2014/9/17, , 25, 20, 
2014/9/18, , 35, 22, 
2014/9/19, , 34, 6, 
2014/9/20, , 27, 10, 
2014/9/21, , 32, 15, 
2014/9/22, , 21, 7, 
2014/9/23, , 24, 20, 
2014/9/24, , 14, 10, 
2014/9/25, , 24, 5, 
2014/9/26, , 18, 16, 
2014/9/27, , 32, 21, 
2014/9/28, , 38, 22, 
2014/9/29, , 45, 35, 
2014/9/30, , 13, 16, 
2014/10/1, , 17, 7, 
2014/4/2, , 31, , 
2014/4/3, , 11, , 
2014/4/4, , 24, , 
2014/4/5, , 29, , 
2014/4/6, , 30, , 
2014/4/7, , 33, , 
2014/4/8, , 31, , 
2014/4/9, , 30, , 
2014/4/10, , 34, , 
2014/4/11, , 36, , 
2014/4/12, , 35, , 
2014/4/13, , 36, , 
2014/4/14, , 35, , 
2014/4/15, , 28, , 
2014/4/16, , 26, , 
2014/4/17, , 31, , 
2014/4/18, , 32, , 
2014/4/19, , 27, , 
2014/4/20, , 40, , 
2014/4/21, , 35, , 
2014/4/22, , 28, , 
2014/4/23, , 28, , 
2014/4/24, , 28, , 
2014/4/25, , 37, , 
2014/4/26, , 31, , 
2014/4/27, , 32, , 
2014/4/28, , 28, , 
2014/4/29, , 32, , 
2014/4/30, , 27, , 
2014/5/1, , 25, , 
2014/5/2, , 25, , 
2014/5/3, , 35, , 
2014/5/4, , 34, , 
2014/5/5, , 31, , 
2014/5/6, , 30, , 
2014/5/7, , 31, , 
2014/5/8, , 29, , 
2014/5/9, , 25, , 
2014/5/10, , 26, , 
2014/5/11, , 32, , 
2014/5/12, , 44, , 
2014/5/13, , 36, , 
2014/5/14, , 23, , 
2014/5/15, , 21, , 
2014/5/16, , 21, , 
2014/5/17, , 25, , 
2014/5/18, , 40, , 
2014/5/19, , 36, , 
2014/5/20, , 38, , 
2014/5/21, , 40, , 
2014/5/22, , 43, , 
2014/5/23, , 36, , 
2014/5/24, , 32, , 
2014/5/25, , 25, , 
2014/5/26, , 37, , 
2014/5/27, , 46, , 
2014/5/28, , 46, , 
2014/5/29, , 23, , 
2014/5/30, , 28, , 
2014/5/31, , 34, 7, 
2014/6/1, , 30, 11, 
2014/6/2, , 33, 17, 
2014/6/3, , 36, 22, 
2014/6/4, , 39, 15, 
2014/6/5, , 42, 9, 
2014/6/6, , 31, 12, 
2014/6/7, , 17, 11, 
2014/6/8, , 34, 14, 
2014/6/9, , 39, 15, 
2014/6/10, , 28, 11, 
2014/6/11, , 23, 7, 
2014/6/12, , 28, 8, 
2014/6/13, , 20, 16, 
2014/6/14, , 21, 11, 
2014/6/15, , 31, 8, 
2014/6/16, , 27, 13, 
2014/6/17, , 31, 18, 
2014/6/18, , 55, 11, 
2014/6/19, , 38, 15, 
2014/6/20, , 26, 8, 
2014/6/21, , 34, 8, 
2014/6/22, , 37, 12, 
2014/6/23, , 47, 14, 
2014/6/24, , 36, 6, 
2014/6/25, , 31, 8, 
2014/6/26, , 25, 10, 
2014/6/27, , 35, 8, 
2014/6/28, , 38, 12, 
2014/6/29, , 48, 9, 
2014/6/30, , 35, 8, 
2014/7/1, , 30, 7, 
2014/1/2, , 18, , 
2014/1/3, , 19, , 
2014/1/4, , 24, , 
2014/1/5, , 15, , 
2014/1/6, , 8, , 
2014/1/7, , 24, , 
2014/1/8, , 21, , 
2014/1/9, , 11, , 
2014/1/10, , 11, , 
2014/1/11, , 2, , 
2014/1/12, , 21, , 
2014/1/13, , 21, , 
2014/1/14, , 20, , 
2014/1/15, , 13, , 
2014/1/16, , 7, , 
2014/1/17, , 8, , 
2014/1/18, , 18, , 
2014/1/19, , 16, , 
2014/1/20, , 16, , 
2014/1/21, , 17, , 
2014/1/22, , 23, , 
2014/1/23, , 23, , 
2014/1/24, , 19, , 
2014/1/25, , 20, , 
2014/1/26, , 22, , 
2014/1/27, , 28, , 
2014/1/28, , 22, , 
2014/1/29, , 22, , 
2014/1/30, , 18, , 
2014/1/31, , 14, , 
2014/2/1, , 9, , 
2014/2/2, , 13, , 
2014/2/3, , 12, , 
2014/2/4, , 16, , 
2014/2/5, , 20, , 
2014/2/6, , 18, , 
2014/2/7, , 20, , 
2014/2/8, , 19, , 
2014/2/9, , 20, , 
2014/2/10, , 21, , 
2014/2/11, , 28, , 
2014/2/12, , 23, , 
2014/2/13, , 22, , 
2014/2/14, , 23, , 
2014/2/15, , 27, , 
2014/2/16, , 24, , 
2014/2/17, , 28, , 
2014/2/18, , 24, , 
2014/2/24, , 28, , 
2014/2/25, , 31, , 
2014/2/26, , 26, , 
2014/2/27, , 34, , 
2014/2/28, , 26, , 
2014/3/1, , 26, , 
2014/3/2, , 24, , 
2014/3/3, , 4, , 
2014/3/4, , 25, , 
2014/3/5, , 18, , 
2014/3/6, , 22, , 
2014/3/7, , 27, , 
2014/3/8, , 20, , 
2014/3/9, , 34, , 
2014/3/10, , 35, , 
2014/3/11, , 25, , 
2014/3/12, , 33, , 
2014/3/13, , 33, , 
2014/3/14, , 27, , 
2014/3/15, , 25, , 
2014/3/16, , 34, , 
2014/3/17, , 30, , 
2014/3/18, , 28, , 
2014/3/19, , 26, , 
2014/3/20, , 25, , 
2014/3/21, , 29, , 
2014/3/22, , 33, , 
2014/3/23, , 33, , 
2014/3/24, , 29, , 
2014/3/25, , 26, , 
2014/3/26, , 28, , 
2014/3/27, , 30, , 
2014/3/28, , 26, , 
2014/3/29, , 25, , 
2014/3/30, , 21, , 
2014/3/31, , 24, , 
2014/4/1, , 30, , 
2015/11/9, , , 15, 
2015/6/8, , , 8, 
2015/1/1, , , 13, 
2015/1/17, , , 21, 
2014/8/25, , , 20, 
2014/8/26, , , 15, 
2014/8/27, , , 17, 
2014/8/28, , , 8, 
