"Date","Main Pollutant","Site Name","Site ID","PM2.5 AQI Value"
"08/04/2017","","PINNACLE STATE PARK","36-101-0003","32"
"08/05/2017","","PINNACLE STATE PARK","36-101-0003","12"
"08/06/2017","","PINNACLE STATE PARK","36-101-0003","11"
"08/07/2017","","PINNACLE STATE PARK","36-101-0003","14"
"08/08/2017","","PINNACLE STATE PARK","36-101-0003","23"
"08/11/2017","","PINNACLE STATE PARK","36-101-0003","39"
"08/14/2017","","PINNACLE STATE PARK","36-101-0003","26"
"08/17/2017","","PINNACLE STATE PARK","36-101-0003","36"
"08/20/2017","","PINNACLE STATE PARK","36-101-0003","34"
"08/23/2017","","PINNACLE STATE PARK","36-101-0003","20"
"08/26/2017","","PINNACLE STATE PARK","36-101-0003","16"
"08/29/2017","","PINNACLE STATE PARK","36-101-0003","26"
"08/30/2017","","PINNACLE STATE PARK","36-101-0003","27"
"08/31/2017","","PINNACLE STATE PARK","36-101-0003","31"
"09/01/2017","","PINNACLE STATE PARK","36-101-0003","8"
"09/02/2017","","PINNACLE STATE PARK","36-101-0003","6"
"09/03/2017","","PINNACLE STATE PARK","36-101-0003","9"
"09/04/2017","","PINNACLE STATE PARK","36-101-0003","41"
"09/05/2017","","PINNACLE STATE PARK","36-101-0003","64"
"09/06/2017","","PINNACLE STATE PARK","36-101-0003","25"
"09/07/2017","","PINNACLE STATE PARK","36-101-0003","13"
"09/08/2017","","PINNACLE STATE PARK","36-101-0003","4"
"09/09/2017","","PINNACLE STATE PARK","36-101-0003","7"
"09/10/2017","","PINNACLE STATE PARK","36-101-0003","10"
"09/11/2017","","PINNACLE STATE PARK","36-101-0003","9"
"09/12/2017","","PINNACLE STATE PARK","36-101-0003","10"
"09/13/2017","","PINNACLE STATE PARK","36-101-0003","18"
"09/14/2017","","PINNACLE STATE PARK","36-101-0003","19"
"09/15/2017","","PINNACLE STATE PARK","36-101-0003","25"
"09/16/2017","","PINNACLE STATE PARK","36-101-0003","30"
"09/17/2017","","PINNACLE STATE PARK","36-101-0003","23"
"09/18/2017","","PINNACLE STATE PARK","36-101-0003","23"
"09/19/2017","","PINNACLE STATE PARK","36-101-0003","34"
"09/20/2017","","PINNACLE STATE PARK","36-101-0003","16"
"09/21/2017","","PINNACLE STATE PARK","36-101-0003","20"
"09/22/2017","","PINNACLE STATE PARK","36-101-0003","27"
"09/23/2017","","PINNACLE STATE PARK","36-101-0003","25"
"09/24/2017","","PINNACLE STATE PARK","36-101-0003","40"
"09/25/2017","","PINNACLE STATE PARK","36-101-0003","42"
"09/26/2017","","PINNACLE STATE PARK","36-101-0003","35"
"09/27/2017","","PINNACLE STATE PARK","36-101-0003","39"
"09/28/2017","","PINNACLE STATE PARK","36-101-0003","11"
"09/29/2017","","PINNACLE STATE PARK","36-101-0003","8"
"09/30/2017","","PINNACLE STATE PARK","36-101-0003","9"
"10/01/2017","","PINNACLE STATE PARK","36-101-0003","10"
"10/02/2017","","PINNACLE STATE PARK","36-101-0003","11"
"10/04/2017","","PINNACLE STATE PARK","36-101-0003","25"
"10/06/2017","","PINNACLE STATE PARK","36-101-0003","22"
"10/07/2017","","PINNACLE STATE PARK","36-101-0003","38"
"10/08/2017","","PINNACLE STATE PARK","36-101-0003","11"
"10/09/2017","","PINNACLE STATE PARK","36-101-0003","8"
"10/10/2017","","PINNACLE STATE PARK","36-101-0003","14"
"10/11/2017","","PINNACLE STATE PARK","36-101-0003","15"
"10/12/2017","","PINNACLE STATE PARK","36-101-0003","9"
"10/13/2017","","PINNACLE STATE PARK","36-101-0003","14"
"10/14/2017","","PINNACLE STATE PARK","36-101-0003","13"
"10/15/2017","","PINNACLE STATE PARK","36-101-0003","18"
"10/16/2017","","PINNACLE STATE PARK","36-101-0003","8"
"10/17/2017","","PINNACLE STATE PARK","36-101-0003","12"
"10/18/2017","","PINNACLE STATE PARK","36-101-0003","15"
"10/19/2017","","PINNACLE STATE PARK","36-101-0003","20"
"10/20/2017","","PINNACLE STATE PARK","36-101-0003","15"
"10/21/2017","","PINNACLE STATE PARK","36-101-0003","9"
"10/22/2017","","PINNACLE STATE PARK","36-101-0003","27"
"10/25/2017","","PINNACLE STATE PARK","36-101-0003","13"
"10/26/2017","","PINNACLE STATE PARK","36-101-0003","10"
"10/27/2017","","PINNACLE STATE PARK","36-101-0003","14"
"10/28/2017","","PINNACLE STATE PARK","36-101-0003","31"
"10/31/2017","","PINNACLE STATE PARK","36-101-0003","13"
"11/01/2017","","PINNACLE STATE PARK","36-101-0003","14"
"11/02/2017","","PINNACLE STATE PARK","36-101-0003","33"
"11/03/2017","","PINNACLE STATE PARK","36-101-0003","24"
"11/04/2017","","PINNACLE STATE PARK","36-101-0003","5"
"11/05/2017","","PINNACLE STATE PARK","36-101-0003","3"
"11/06/2017","","PINNACLE STATE PARK","36-101-0003","7"
"11/07/2017","","PINNACLE STATE PARK","36-101-0003","7"
"11/08/2017","","PINNACLE STATE PARK","36-101-0003","20"
"11/09/2017","","PINNACLE STATE PARK","36-101-0003","19"
"11/10/2017","","PINNACLE STATE PARK","36-101-0003","5"
"11/12/2017","","PINNACLE STATE PARK","36-101-0003","20"
"11/13/2017","","PINNACLE STATE PARK","36-101-0003","46"
"11/14/2017","","PINNACLE STATE PARK","36-101-0003","37"
"11/15/2017","","PINNACLE STATE PARK","36-101-0003","30"
"11/16/2017","","PINNACLE STATE PARK","36-101-0003","13"
"11/17/2017","","PINNACLE STATE PARK","36-101-0003","10"
"11/18/2017","","PINNACLE STATE PARK","36-101-0003","19"
"11/19/2017","","PINNACLE STATE PARK","36-101-0003","5"
"11/20/2017","","PINNACLE STATE PARK","36-101-0003","17"
"11/21/2017","","PINNACLE STATE PARK","36-101-0003","15"
"11/22/2017","","PINNACLE STATE PARK","36-101-0003","10"
"11/23/2017","","PINNACLE STATE PARK","36-101-0003","10"
"11/24/2017","","PINNACLE STATE PARK","36-101-0003","20"
"11/25/2017","","PINNACLE STATE PARK","36-101-0003","13"
"11/26/2017","","PINNACLE STATE PARK","36-101-0003","4"
"11/27/2017","","PINNACLE STATE PARK","36-101-0003","13"
"11/30/2017","","PINNACLE STATE PARK","36-101-0003","17"
"12/02/2017","","PINNACLE STATE PARK","36-101-0003","18"
"12/03/2017","","PINNACLE STATE PARK","36-101-0003","60"
"12/04/2017","","PINNACLE STATE PARK","36-101-0003","54"
"12/05/2017","","PINNACLE STATE PARK","36-101-0003","38"
"12/06/2017","","PINNACLE STATE PARK","36-101-0003","13"
"12/07/2017","","PINNACLE STATE PARK","36-101-0003","19"
"12/08/2017","","PINNACLE STATE PARK","36-101-0003","91"
"12/09/2017","","PINNACLE STATE PARK","36-101-0003","33"
"12/10/2017","","PINNACLE STATE PARK","36-101-0003","60"
"12/12/2017","","PINNACLE STATE PARK","36-101-0003","22"
"12/18/2017","","PINNACLE STATE PARK","36-101-0003","37"
"12/20/2017","","PINNACLE STATE PARK","36-101-0003","13"
"12/21/2017","","PINNACLE STATE PARK","36-101-0003","8"
"12/22/2017","","PINNACLE STATE PARK","36-101-0003","34"
"12/23/2017","","PINNACLE STATE PARK","36-101-0003","29"
"12/24/2017","","PINNACLE STATE PARK","36-101-0003","16"
"12/25/2017","","PINNACLE STATE PARK","36-101-0003","11"
"12/26/2017","","PINNACLE STATE PARK","36-101-0003","17"
"12/27/2017","","PINNACLE STATE PARK","36-101-0003","19"
"12/30/2017","","PINNACLE STATE PARK","36-101-0003","38"
"01/02/2018","","PINNACLE STATE PARK","36-101-0003","15"
"01/03/2018","","PINNACLE STATE PARK","36-101-0003","19"
"01/04/2018","","PINNACLE STATE PARK","36-101-0003","26"
"01/05/2018","","PINNACLE STATE PARK","36-101-0003","8"
"01/06/2018","","PINNACLE STATE PARK","36-101-0003","6"
"01/07/2018","","PINNACLE STATE PARK","36-101-0003","20"
"01/08/2018","","PINNACLE STATE PARK","36-101-0003","15"
"01/09/2018","","PINNACLE STATE PARK","36-101-0003","25"
"01/10/2018","","PINNACLE STATE PARK","36-101-0003","35"
"01/11/2018","","PINNACLE STATE PARK","36-101-0003","45"
"01/12/2018","","PINNACLE STATE PARK","36-101-0003","0"
"01/13/2018","","PINNACLE STATE PARK","36-101-0003","10"
"01/14/2018","","PINNACLE STATE PARK","36-101-0003","28"
"01/16/2018","","PINNACLE STATE PARK","36-101-0003","51"
"01/17/2018","","PINNACLE STATE PARK","36-101-0003","44"
"01/18/2018","","PINNACLE STATE PARK","36-101-0003","45"
"01/19/2018","","PINNACLE STATE PARK","36-101-0003","40"
"01/20/2018","","PINNACLE STATE PARK","36-101-0003","26"
"01/21/2018","","PINNACLE STATE PARK","36-101-0003","40"
"01/22/2018","","PINNACLE STATE PARK","36-101-0003","30"
"01/23/2018","","PINNACLE STATE PARK","36-101-0003","24"
"01/24/2018","","PINNACLE STATE PARK","36-101-0003","5"
"01/25/2018","","PINNACLE STATE PARK","36-101-0003","14"
"01/26/2018","","PINNACLE STATE PARK","36-101-0003","27"
"01/27/2018","","PINNACLE STATE PARK","36-101-0003","31"
"01/28/2018","","PINNACLE STATE PARK","36-101-0003","17"
"01/29/2018","","PINNACLE STATE PARK","36-101-0003","35"
"01/31/2018","","PINNACLE STATE PARK","36-101-0003","14"
"02/01/2018","","PINNACLE STATE PARK","36-101-0003","29"
"02/02/2018","","PINNACLE STATE PARK","36-101-0003","9"
"02/03/2018","","PINNACLE STATE PARK","36-101-0003","16"
"02/04/2018","","PINNACLE STATE PARK","36-101-0003","20"
"02/05/2018","","PINNACLE STATE PARK","36-101-0003","9"
"02/06/2018","","PINNACLE STATE PARK","36-101-0003","23"
"02/07/2018","","PINNACLE STATE PARK","36-101-0003","32"
"02/09/2018","","PINNACLE STATE PARK","36-101-0003","53"
"02/10/2018","","PINNACLE STATE PARK","36-101-0003","53"
"02/11/2018","","PINNACLE STATE PARK","36-101-0003","20"
"02/12/2018","","PINNACLE STATE PARK","36-101-0003","20"
"02/13/2018","","PINNACLE STATE PARK","36-101-0003","30"
"02/14/2018","","PINNACLE STATE PARK","36-101-0003","33"
"02/15/2018","","PINNACLE STATE PARK","36-101-0003","10"
"02/16/2018","","PINNACLE STATE PARK","36-101-0003","24"
"02/17/2018","","PINNACLE STATE PARK","36-101-0003","13"
"02/18/2018","","PINNACLE STATE PARK","36-101-0003","20"
"02/19/2018","","PINNACLE STATE PARK","36-101-0003","24"
"02/20/2018","","PINNACLE STATE PARK","36-101-0003","18"
"02/21/2018","","PINNACLE STATE PARK","36-101-0003","14"
"02/22/2018","","PINNACLE STATE PARK","36-101-0003","10"
"02/23/2018","","PINNACLE STATE PARK","36-101-0003","1"
"02/24/2018","","PINNACLE STATE PARK","36-101-0003","11"
"02/25/2018","","PINNACLE STATE PARK","36-101-0003","7"
"02/26/2018","","PINNACLE STATE PARK","36-101-0003","12"
"02/28/2018","","PINNACLE STATE PARK","36-101-0003","17"
"03/02/2018","","PINNACLE STATE PARK","36-101-0003","6"
"03/03/2018","","PINNACLE STATE PARK","36-101-0003","9"
"03/04/2018","","PINNACLE STATE PARK","36-101-0003","8"
"03/05/2018","","PINNACLE STATE PARK","36-101-0003","10"
"03/06/2018","","PINNACLE STATE PARK","36-101-0003","20"
"03/07/2018","","PINNACLE STATE PARK","36-101-0003","15"
"03/08/2018","","PINNACLE STATE PARK","36-101-0003","9"
"03/09/2018","","PINNACLE STATE PARK","36-101-0003","17"
"03/10/2018","","PINNACLE STATE PARK","36-101-0003","6"
"03/11/2018","","PINNACLE STATE PARK","36-101-0003","11"
"03/12/2018","","PINNACLE STATE PARK","36-101-0003","23"
"03/13/2018","","PINNACLE STATE PARK","36-101-0003","18"
"03/14/2018","","PINNACLE STATE PARK","36-101-0003","10"
"03/15/2018","","PINNACLE STATE PARK","36-101-0003","27"
"03/16/2018","","PINNACLE STATE PARK","36-101-0003","13"
"03/17/2018","","PINNACLE STATE PARK","36-101-0003","11"
"03/18/2018","","PINNACLE STATE PARK","36-101-0003","13"
"03/19/2018","","PINNACLE STATE PARK","36-101-0003","15"
"03/20/2018","","PINNACLE STATE PARK","36-101-0003","13"
"03/21/2018","","PINNACLE STATE PARK","36-101-0003","10"
"03/22/2018","","PINNACLE STATE PARK","36-101-0003","11"
"03/23/2018","","PINNACLE STATE PARK","36-101-0003","15"
"03/24/2018","","PINNACLE STATE PARK","36-101-0003","13"
"03/25/2018","","PINNACLE STATE PARK","36-101-0003","11"
"03/29/2018","","PINNACLE STATE PARK","36-101-0003","13"
"03/30/2018","","PINNACLE STATE PARK","36-101-0003","11"
"03/31/2018","","PINNACLE STATE PARK","36-101-0003","9"
"04/01/2018","","PINNACLE STATE PARK","36-101-0003","9"
"04/02/2018","","PINNACLE STATE PARK","36-101-0003","15"
"04/03/2018","","PINNACLE STATE PARK","36-101-0003","18"
"04/04/2018","","PINNACLE STATE PARK","36-101-0003","12"
"04/05/2018","","PINNACLE STATE PARK","36-101-0003","17"
"04/06/2018","","PINNACLE STATE PARK","36-101-0003","21"
"04/07/2018","","PINNACLE STATE PARK","36-101-0003","12"
"04/08/2018","","PINNACLE STATE PARK","36-101-0003","16"
"04/09/2018","","PINNACLE STATE PARK","36-101-0003","13"
"04/10/2018","","PINNACLE STATE PARK","36-101-0003","18"
"04/11/2018","","PINNACLE STATE PARK","36-101-0003","31"
"04/12/2018","","PINNACLE STATE PARK","36-101-0003","34"
"04/14/2018","","PINNACLE STATE PARK","36-101-0003","15"
"04/17/2018","","PINNACLE STATE PARK","36-101-0003","3"
"04/18/2018","","PINNACLE STATE PARK","36-101-0003","6"
"04/19/2018","","PINNACLE STATE PARK","36-101-0003","17"
"04/20/2018","","PINNACLE STATE PARK","36-101-0003","11"
"04/21/2018","","PINNACLE STATE PARK","36-101-0003","14"
"04/22/2018","","PINNACLE STATE PARK","36-101-0003","16"
"04/23/2018","","PINNACLE STATE PARK","36-101-0003","44"
"04/24/2018","","PINNACLE STATE PARK","36-101-0003","16"
"04/25/2018","","PINNACLE STATE PARK","36-101-0003","6"
"04/26/2018","","PINNACLE STATE PARK","36-101-0003","9"
"04/27/2018","","PINNACLE STATE PARK","36-101-0003","12"
"04/28/2018","","PINNACLE STATE PARK","36-101-0003","18"
"04/29/2018","","PINNACLE STATE PARK","36-101-0003","11"
"05/02/2018","","PINNACLE STATE PARK","36-101-0003","29"
"05/03/2018","","PINNACLE STATE PARK","36-101-0003","30"
"05/04/2018","","PINNACLE STATE PARK","36-101-0003","21"
"05/05/2018","","PINNACLE STATE PARK","36-101-0003","18"
"05/06/2018","","PINNACLE STATE PARK","36-101-0003","14"
"05/07/2018","","PINNACLE STATE PARK","36-101-0003","11"
"05/08/2018","","PINNACLE STATE PARK","36-101-0003","24"
"05/09/2018","","PINNACLE STATE PARK","36-101-0003","28"
"05/10/2018","","PINNACLE STATE PARK","36-101-0003","26"
"05/11/2018","","PINNACLE STATE PARK","36-101-0003","15"
"05/12/2018","","PINNACLE STATE PARK","36-101-0003","10"
"05/13/2018","","PINNACLE STATE PARK","36-101-0003","9"
"05/14/2018","","PINNACLE STATE PARK","36-101-0003","13"
"05/15/2018","","PINNACLE STATE PARK","36-101-0003","21"
"05/16/2018","","PINNACLE STATE PARK","36-101-0003","13"
"05/17/2018","","PINNACLE STATE PARK","36-101-0003","29"
"05/18/2018","","PINNACLE STATE PARK","36-101-0003","21"
"05/19/2018","","PINNACLE STATE PARK","36-101-0003","10"
"05/20/2018","","PINNACLE STATE PARK","36-101-0003","15"
"05/22/2018","","PINNACLE STATE PARK","36-101-0003","19"
"05/23/2018","","PINNACLE STATE PARK","36-101-0003","22"
"05/24/2018","","PINNACLE STATE PARK","36-101-0003","30"
"05/25/2018","","PINNACLE STATE PARK","36-101-0003","43"
"05/26/2018","","PINNACLE STATE PARK","36-101-0003","37"
"05/27/2018","","PINNACLE STATE PARK","36-101-0003","40"
"05/29/2018","","PINNACLE STATE PARK","36-101-0003","40"
"06/01/2018","","PINNACLE STATE PARK","36-101-0003","32"
"06/02/2018","","PINNACLE STATE PARK","36-101-0003","20"
"06/03/2018","","PINNACLE STATE PARK","36-101-0003","23"
"06/04/2018","","PINNACLE STATE PARK","36-101-0003","14"
"06/05/2018","","PINNACLE STATE PARK","36-101-0003","13"
"06/06/2018","","PINNACLE STATE PARK","36-101-0003","6"
"06/07/2018","","PINNACLE STATE PARK","36-101-0003","15"
"06/08/2018","","PINNACLE STATE PARK","36-101-0003","26"
"06/09/2018","","PINNACLE STATE PARK","36-101-0003","15"
"06/10/2018","","PINNACLE STATE PARK","36-101-0003","20"
"06/11/2018","","PINNACLE STATE PARK","36-101-0003","19"
"06/12/2018","","PINNACLE STATE PARK","36-101-0003","20"
"06/13/2018","","PINNACLE STATE PARK","36-101-0003","26"
"06/14/2018","","PINNACLE STATE PARK","36-101-0003","11"
"06/15/2018","","PINNACLE STATE PARK","36-101-0003","11"
"06/16/2018","","PINNACLE STATE PARK","36-101-0003","20"
"06/17/2018","","PINNACLE STATE PARK","36-101-0003","40"
"06/18/2018","","PINNACLE STATE PARK","36-101-0003","43"
"06/19/2018","","PINNACLE STATE PARK","36-101-0003","15"
"06/20/2018","","PINNACLE STATE PARK","36-101-0003","15"
"06/21/2018","","PINNACLE STATE PARK","36-101-0003","16"
"06/22/2018","","PINNACLE STATE PARK","36-101-0003","26"
"06/23/2018","","PINNACLE STATE PARK","36-101-0003","13"
"06/24/2018","","PINNACLE STATE PARK","36-101-0003","10"
"06/25/2018","","PINNACLE STATE PARK","36-101-0003","17"
"06/28/2018","","PINNACLE STATE PARK","36-101-0003","19"
"06/29/2018","","PINNACLE STATE PARK","36-101-0003","28"
"06/30/2018","","PINNACLE STATE PARK","36-101-0003","38"
"07/01/2018","","PINNACLE STATE PARK","36-101-0003","53"
"07/02/2018","","PINNACLE STATE PARK","36-101-0003","39"
"07/03/2018","","PINNACLE STATE PARK","36-101-0003","21"
"07/04/2018","","PINNACLE STATE PARK","36-101-0003","31"
"07/05/2018","","PINNACLE STATE PARK","36-101-0003","38"
"07/06/2018","","PINNACLE STATE PARK","36-101-0003","17"
"07/07/2018","","PINNACLE STATE PARK","36-101-0003","11"
"07/08/2018","","PINNACLE STATE PARK","36-101-0003","17"
"07/09/2018","","PINNACLE STATE PARK","36-101-0003","28"
"07/10/2018","","PINNACLE STATE PARK","36-101-0003","31"
"07/11/2018","","PINNACLE STATE PARK","36-101-0003","18"
"07/12/2018","","PINNACLE STATE PARK","36-101-0003","16"
"07/13/2018","","PINNACLE STATE PARK","36-101-0003","33"
"07/14/2018","","PINNACLE STATE PARK","36-101-0003","43"
"07/15/2018","","PINNACLE STATE PARK","36-101-0003","44"
"07/16/2018","","PINNACLE STATE PARK","36-101-0003","45"
"07/17/2018","","PINNACLE STATE PARK","36-101-0003","24"
"07/18/2018","","PINNACLE STATE PARK","36-101-0003","17"
"07/19/2018","","PINNACLE STATE PARK","36-101-0003","13"
"07/20/2018","","PINNACLE STATE PARK","36-101-0003","30"
"07/21/2018","","PINNACLE STATE PARK","36-101-0003","20"
"07/22/2018","","PINNACLE STATE PARK","36-101-0003","12"
"07/23/2018","","PINNACLE STATE PARK","36-101-0003","10"
"07/24/2018","","PINNACLE STATE PARK","36-101-0003","3"
"07/25/2018","","PINNACLE STATE PARK","36-101-0003","11"
"07/28/2018","","PINNACLE STATE PARK","36-101-0003","23"
"07/29/2018","","PINNACLE STATE PARK","36-101-0003","17"
"07/30/2018","","PINNACLE STATE PARK","36-101-0003","33"
"07/31/2018","","PINNACLE STATE PARK","36-101-0003","28"
"08/01/2018","","PINNACLE STATE PARK","36-101-0003","21"
"08/02/2018","","PINNACLE STATE PARK","36-101-0003","31"
"08/03/2018","","PINNACLE STATE PARK","36-101-0003","9"
"08/04/2018","","PINNACLE STATE PARK","36-101-0003","24"
"08/05/2018","","PINNACLE STATE PARK","36-101-0003","33"
"08/06/2018","","PINNACLE STATE PARK","36-101-0003","52"
"08/07/2018","","PINNACLE STATE PARK","36-101-0003","32"
"08/08/2018","","PINNACLE STATE PARK","36-101-0003","22"
"08/09/2018","","PINNACLE STATE PARK","36-101-0003","65"
"08/10/2018","","PINNACLE STATE PARK","36-101-0003","30"
"08/11/2018","","PINNACLE STATE PARK","36-101-0003","13"
"08/12/2018","","PINNACLE STATE PARK","36-101-0003","17"
"08/13/2018","","PINNACLE STATE PARK","36-101-0003","18"
"08/14/2018","","PINNACLE STATE PARK","36-101-0003","24"
"08/15/2018","","PINNACLE STATE PARK","36-101-0003","57"
"08/16/2018","","PINNACLE STATE PARK","36-101-0003","55"
"08/17/2018","","PINNACLE STATE PARK","36-101-0003","39"
"08/18/2018","","PINNACLE STATE PARK","36-101-0003","20"
"08/19/2018","","PINNACLE STATE PARK","36-101-0003","19"
"08/20/2018","","PINNACLE STATE PARK","36-101-0003","20"
"08/21/2018","","PINNACLE STATE PARK","36-101-0003","20"
"08/22/2018","","PINNACLE STATE PARK","36-101-0003","26"
"08/24/2018","","PINNACLE STATE PARK","36-101-0003","52"
"08/25/2018","","PINNACLE STATE PARK","36-101-0003","32"
"08/26/2018","","PINNACLE STATE PARK","36-101-0003","45"
"08/27/2018","","PINNACLE STATE PARK","36-101-0003","54"
"08/28/2018","","PINNACLE STATE PARK","36-101-0003","56"
"08/29/2018","","PINNACLE STATE PARK","36-101-0003","39"
"08/30/2018","","PINNACLE STATE PARK","36-101-0003","15"
"08/31/2018","","PINNACLE STATE PARK","36-101-0003","16"
"09/01/2018","","PINNACLE STATE PARK","36-101-0003","16"
"09/02/2018","","PINNACLE STATE PARK","36-101-0003","31"
"09/03/2018","","PINNACLE STATE PARK","36-101-0003","25"
"09/04/2018","","PINNACLE STATE PARK","36-101-0003","17"
"09/05/2018","","PINNACLE STATE PARK","36-101-0003","38"
"09/07/2018","","PINNACLE STATE PARK","36-101-0003","11"
"09/08/2018","","PINNACLE STATE PARK","36-101-0003","18"
"09/09/2018","","PINNACLE STATE PARK","36-101-0003","7"
"09/10/2018","","PINNACLE STATE PARK","36-101-0003","0"
"09/11/2018","","PINNACLE STATE PARK","36-101-0003","13"
"09/12/2018","","PINNACLE STATE PARK","36-101-0003","14"
"09/13/2018","","PINNACLE STATE PARK","36-101-0003","12"
"09/14/2018","","PINNACLE STATE PARK","36-101-0003","13"
"09/15/2018","","PINNACLE STATE PARK","36-101-0003","10"
"09/16/2018","","PINNACLE STATE PARK","36-101-0003","13"
"09/17/2018","","PINNACLE STATE PARK","36-101-0003","15"
"09/18/2018","","PINNACLE STATE PARK","36-101-0003","16"
"09/19/2018","","PINNACLE STATE PARK","36-101-0003","20"
"09/20/2018","","PINNACLE STATE PARK","36-101-0003","20"
"09/21/2018","","PINNACLE STATE PARK","36-101-0003","30"
"09/22/2018","","PINNACLE STATE PARK","36-101-0003","7"
"09/23/2018","","PINNACLE STATE PARK","36-101-0003","10"
"09/24/2018","","PINNACLE STATE PARK","36-101-0003","7"
"09/25/2018","","PINNACLE STATE PARK","36-101-0003","5"
"09/26/2018","","PINNACLE STATE PARK","36-101-0003","18"
"09/27/2018","","PINNACLE STATE PARK","36-101-0003","5"
"09/28/2018","","PINNACLE STATE PARK","36-101-0003","8"
"09/29/2018","","PINNACLE STATE PARK","36-101-0003","13"
"09/30/2018","","PINNACLE STATE PARK","36-101-0003","12"
"10/01/2018","","PINNACLE STATE PARK","36-101-0003","18"
"10/02/2018","","PINNACLE STATE PARK","36-101-0003","23"
"10/03/2018","","PINNACLE STATE PARK","36-101-0003","5"
"10/04/2018","","PINNACLE STATE PARK","36-101-0003","20"
"10/05/2018","","PINNACLE STATE PARK","36-101-0003","10"
"10/06/2018","","PINNACLE STATE PARK","36-101-0003","29"
"10/07/2018","","PINNACLE STATE PARK","36-101-0003","15"
"10/08/2018","","PINNACLE STATE PARK","36-101-0003","35"
"10/11/2018","","PINNACLE STATE PARK","36-101-0003","10"
"10/12/2018","","PINNACLE STATE PARK","36-101-0003","8"
"10/13/2018","","PINNACLE STATE PARK","36-101-0003","7"
"10/14/2018","","PINNACLE STATE PARK","36-101-0003","14"
"10/15/2018","","PINNACLE STATE PARK","36-101-0003","14"
"10/16/2018","","PINNACLE STATE PARK","36-101-0003","9"
"10/17/2018","","PINNACLE STATE PARK","36-101-0003","13"
"10/18/2018","","PINNACLE STATE PARK","36-101-0003","7"
"10/19/2018","","PINNACLE STATE PARK","36-101-0003","8"
"10/20/2018","","PINNACLE STATE PARK","36-101-0003","10"
"10/21/2018","","PINNACLE STATE PARK","36-101-0003","0"
"10/22/2018","","PINNACLE STATE PARK","36-101-0003","1"
"10/23/2018","","PINNACLE STATE PARK","36-101-0003","18"
"10/24/2018","","PINNACLE STATE PARK","36-101-0003","0"
"10/25/2018","","PINNACLE STATE PARK","36-101-0003","0"
"10/26/2018","","PINNACLE STATE PARK","36-101-0003","1"
"10/27/2018","","PINNACLE STATE PARK","36-101-0003","4"
"10/28/2018","","PINNACLE STATE PARK","36-101-0003","3"
"10/29/2018","","PINNACLE STATE PARK","36-101-0003","8"
"10/30/2018","","PINNACLE STATE PARK","36-101-0003","4"
"10/31/2018","","PINNACLE STATE PARK","36-101-0003","15"
"11/01/2018","","PINNACLE STATE PARK","36-101-0003","11"
"11/02/2018","","PINNACLE STATE PARK","36-101-0003","29"
"11/03/2018","","PINNACLE STATE PARK","36-101-0003","8"
"11/04/2018","","PINNACLE STATE PARK","36-101-0003","11"
"11/05/2018","","PINNACLE STATE PARK","36-101-0003","8"
"11/06/2018","","PINNACLE STATE PARK","36-101-0003","3"
"11/07/2018","","PINNACLE STATE PARK","36-101-0003","9"
"11/08/2018","","PINNACLE STATE PARK","36-101-0003","13"
"11/09/2018","","PINNACLE STATE PARK","36-101-0003","14"
"11/10/2018","","PINNACLE STATE PARK","36-101-0003","15"
"11/11/2018","","PINNACLE STATE PARK","36-101-0003","20"
"11/12/2018","","PINNACLE STATE PARK","36-101-0003","26"
"11/13/2018","","PINNACLE STATE PARK","36-101-0003","35"
"11/16/2018","","PINNACLE STATE PARK","36-101-0003","14"
"11/17/2018","","PINNACLE STATE PARK","36-101-0003","19"
"11/18/2018","","PINNACLE STATE PARK","36-101-0003","19"
"11/19/2018","","PINNACLE STATE PARK","36-101-0003","37"
"11/20/2018","","PINNACLE STATE PARK","36-101-0003","10"
"11/21/2018","","PINNACLE STATE PARK","36-101-0003","11"
"11/22/2018","","PINNACLE STATE PARK","36-101-0003","9"
"11/23/2018","","PINNACLE STATE PARK","36-101-0003","10"
"11/24/2018","","PINNACLE STATE PARK","36-101-0003","17"
"11/25/2018","","PINNACLE STATE PARK","36-101-0003","28"
"11/26/2018","","PINNACLE STATE PARK","36-101-0003","17"
"11/27/2018","","PINNACLE STATE PARK","36-101-0003","0"
"11/28/2018","","PINNACLE STATE PARK","36-101-0003","4"
"11/29/2018","","PINNACLE STATE PARK","36-101-0003","8"
"11/30/2018","","PINNACLE STATE PARK","36-101-0003","25"
"12/01/2018","","PINNACLE STATE PARK","36-101-0003","34"
"12/02/2018","","PINNACLE STATE PARK","36-101-0003","5"
"12/03/2018","","PINNACLE STATE PARK","36-101-0003","4"
"12/04/2018","","PINNACLE STATE PARK","36-101-0003","8"
"12/05/2018","","PINNACLE STATE PARK","36-101-0003","26"
"12/06/2018","","PINNACLE STATE PARK","36-101-0003","16"
"12/07/2018","","PINNACLE STATE PARK","36-101-0003","8"
"12/08/2018","","PINNACLE STATE PARK","36-101-0003","16"
"12/09/2018","","PINNACLE STATE PARK","36-101-0003","13"
"12/10/2018","","PINNACLE STATE PARK","36-101-0003","51"
"12/11/2018","","PINNACLE STATE PARK","36-101-0003","56"
"12/12/2018","","PINNACLE STATE PARK","36-101-0003","38"
"12/13/2018","","PINNACLE STATE PARK","36-101-0003","69"
"12/14/2018","","PINNACLE STATE PARK","36-101-0003","35"
